Setup title,"I/V-t Sampling_250s_dark_-5V"
94.87068,-0.00100001
94.88064,-0.00100003
94.89113,-0.00100002
94.90068,-0.00100001
94.91068,-0.00100002
94.92069,-0.00100002
94.93141,-0.00100003
94.94068,-0.001
94.95064,-0.00100001
94.96202,-0.001
94.97068,-0.00100001
94.98064,-0.00100001
94.99076,-0.00100001
95.00068,-0.00100002
95.01069,-0.00100001
95.02067,-0.001
95.03069,-0.00100002
95.0408,-0.00100002
95.05063,-0.00100001
95.06068,-0.00100002
95.07198,-0.001
95.08068,-0.00100001
95.09069,-0.00100001
95.10085,-0.00100001
95.11069,-0.00100002
95.12068,-0.00100001
95.13064,-0.001
95.14069,-0.00100001
95.15083,-0.00100002
95.16067,-0.00100002
95.17068,-0.00100002
95.18115,-0.00100002
95.19064,-0.00100001
95.20065,-0.00100001
95.21199,-0.001
95.22068,-0.00100002
95.23068,-0.00100001
95.24096,-0.00100003
95.25068,-0.00100001
95.26065,-0.00100003
95.27067,-0.00100003
95.28064,-0.00100001
95.2908,-0.001
95.30067,-0.001
95.31064,-0.00100001
95.32165,-0.001
95.33064,-0.00100002
95.34069,-0.00100001
95.35083,-0.00100003
95.36068,-0.00100001
95.37064,-0.00100002
95.38084,-0.00100003
95.39068,-0.00100002
95.40077,-0.00100001
95.41067,-0.001
95.42064,-0.00100002
95.43118,-0.001
95.44064,-0.001
95.45069,-0.00100002
95.46197,-0.001
95.47069,-0.00100002
95.48068,-0.00100002
95.4909,-0.00100003
95.50064,-0.00100001
95.51065,-0.001
95.52067,-0.00100002
95.53069,-0.00100001
95.54093,-0.00100001
95.55067,-0.001
95.56064,-0.00100001
95.57173,-0.00100002
95.58068,-0.00100001
95.59069,-0.00100003
95.60081,-0.001
95.61064,-0.001
95.62069,-0.00100002
95.63068,-0.00100001
95.64068,-0.00100001
95.65071,-0.00100002
95.66063,-0.00100001
95.67068,-0.00100001
95.68119,-0.00100002
95.69064,-0.00100001
95.70069,-0.00100001
95.71205,-0.00100001
95.72068,-0.00100001
95.73068,-0.00100001
95.7409,-0.001
95.75064,-0.001
95.76065,-0.00100002
95.77067,-0.00100002
95.78064,-0.00100001
95.79088,-0.00100001
95.80063,-0.00100001
95.81069,-0.00100002
95.82163,-0.00100001
95.83064,-0.00100001
95.84065,-0.00100001
95.85085,-0.00100003
95.86069,-0.00100001
95.87064,-0.00100002
95.88068,-0.00100001
95.89069,-0.00100003
95.90069,-0.001
95.91067,-0.00100001
95.92064,-0.00100001
95.93138,-0.00100002
95.94065,-0.00100002
95.95069,-0.00100002
95.962,-0.00100002
95.97064,-0.00100002
95.98064,-0.00100002
95.99093,-0.001
96.00068,-0.00100001
96.01094,-0.00100001
96.02064,-0.001
96.03069,-0.00100003
96.04087,-0.00100002
96.05068,-0.00100002
96.06068,-0.00100001
96.07195,-0.001
96.08068,-0.001
96.09069,-0.00100001
96.1008,-0.00100001
96.11069,-0.00100001
96.12068,-0.00100002
96.13068,-0.00100002
96.14069,-0.00100001
96.15079,-0.00100003
96.16067,-0.00100001
96.17068,-0.00100001
96.18139,-0.00100002
96.19067,-0.00100002
96.20069,-0.00100002
96.21201,-0.00100003
96.22068,-0.00100002
96.23065,-0.00100001
96.24092,-0.001
96.25065,-0.00100002
96.26064,-0.001
96.27064,-0.001
96.28064,-0.001
96.29093,-0.001
96.30063,-0.00100001
96.31068,-0.00100002
96.32167,-0.001
96.33068,-0.00100003
96.34069,-0.00100003
96.35083,-0.00100003
96.36064,-0.00100002
96.37071,-0.00100002
96.38064,-0.00100001
96.39069,-0.00100001
96.40065,-0.00100001
96.41068,-0.00100003
96.42069,-0.00100001
96.43131,-0.00100002
96.44069,-0.00100002
96.45064,-0.00100003
96.46203,-0.00100002
96.47068,-0.001
96.48065,-0.00100002
96.49095,-0.00100001
96.50065,-0.00100001
96.51064,-0.00100003
96.52069,-0.00100002
96.53068,-0.00100001
96.54089,-0.00100001
96.55068,-0.00100002
96.56065,-0.00100003
96.57181,-0.00100002
96.58068,-0.00100002
96.59069,-0.001
96.60081,-0.001
96.61068,-0.00100002
96.62065,-0.00100001
96.63067,-0.00100002
96.64069,-0.00100004
96.6507,-0.00100001
96.66063,-0.001
96.67064,-0.00100002
96.68121,-0.00100003
96.69068,-0.00100003
96.70069,-0.001
96.71201,-0.00100003
96.72064,-0.00100003
96.73069,-0.00100002
96.74093,-0.00100003
96.75068,-0.00100001
96.76077,-0.00100002
96.77067,-0.00100003
96.78069,-0.00100002
96.79093,-0.00100002
96.80067,-0.00100002
96.81069,-0.00100001
96.82192,-0.00100003
96.83064,-0.00100001
96.84065,-0.00100003
96.85083,-0.00100001
96.86069,-0.00100001
96.87069,-0.001
96.88064,-0.001
96.89127,-0.00100001
96.90067,-0.00100001
96.91067,-0.001
96.92069,-0.00100002
96.93134,-0.00100001
96.94067,-0.00100002
96.95064,-0.00100001
96.96202,-0.001
96.97068,-0.001
96.98069,-0.00100001
96.99093,-0.001
97.00065,-0.00100003
97.01069,-0.00100001
97.02068,-0.00100001
97.03069,-0.00100001
97.04089,-0.00100002
97.05067,-0.00100003
97.06069,-0.00100002
97.07196,-0.00100002
97.08063,-0.00100001
97.09064,-0.00100002
97.10085,-0.00100002
97.11068,-0.00100002
97.12069,-0.00100002
97.13083,-0.00100002
97.14069,-0.001
97.15065,-0.00100002
97.16067,-0.00100002
97.17064,-0.00099999
97.18137,-0.00100001
97.19067,-0.00100001
97.20069,-0.00100001
97.21206,-0.001
97.22068,-0.001
97.23065,-0.00100001
97.24097,-0.00100001
97.25069,-0.00100001
97.26064,-0.00100002
97.27064,-0.00100003
97.28064,-0.00100002
97.29069,-0.001
97.30068,-0.001
97.31069,-0.001
97.32186,-0.001
97.33069,-0.001
97.34064,-0.00100001
97.35079,-0.00100001
97.36068,-0.001
97.37069,-0.00100002
97.38063,-0.00100002
97.39064,-0.00100003
97.40069,-0.001
97.41067,-0.00100003
97.42069,-0.00100001
97.43133,-0.00100001
97.44067,-0.00100003
97.45064,-0.001
97.46198,-0.001
97.47064,-0.00100002
97.48069,-0.00100002
97.4909,-0.001
97.50065,-0.00100001
97.51064,-0.00100002
97.52068,-0.00100001
97.53068,-0.00100001
97.54089,-0.00100001
97.55067,-0.00100002
97.56068,-0.00100002
97.57198,-0.00100002
97.58068,-0.00100003
97.59069,-0.001
97.60081,-0.00100003
97.61069,-0.00100002
97.62064,-0.00100001
97.63084,-0.00100002
97.64068,-0.00100002
97.65092,-0.00100001
97.66067,-0.00100002
97.67068,-0.00100002
97.68114,-0.00100002
97.69064,-0.00100002
97.70069,-0.00100002
97.71198,-0.00100002
97.72064,-0.00100002
97.73068,-0.001
97.74092,-0.001
97.75069,-0.00100001
97.76069,-0.001
97.77067,-0.00100002
97.78068,-0.00100002
97.79093,-0.00100002
97.80067,-0.00100003
97.81069,-0.00100003
97.82191,-0.00100001
97.83067,-0.00100001
97.84068,-0.00100002
97.85081,-0.00100002
97.86068,-0.00100002
97.87069,-0.00100002
97.88063,-0.00100002
97.89069,-0.00100001
97.90092,-0.00100003
97.91067,-0.001
97.92068,-0.001
97.93112,-0.00100003
97.94064,-0.00100003
97.95065,-0.00100001
97.96198,-0.00100002
97.97068,-0.00099999
97.98069,-0.00100002
97.99096,-0.00100001
98.00067,-0.001
98.01069,-0.00100003
98.02067,-0.00100002
98.03064,-0.00100001
98.04093,-0.00100002
98.05067,-0.00100001
98.06068,-0.00100001
98.07188,-0.00100002
98.08063,-0.001
98.09064,-0.00100001
98.10081,-0.00100002
98.11068,-0.00100002
98.12069,-0.00100001
98.13063,-0.00100001
98.14108,-0.001
98.15065,-0.00100002
98.16067,-0.00100003
98.17069,-0.00100003
98.18108,-0.00100002
98.19069,-0.00100001
98.20069,-0.00100001
98.21198,-0.00100002
98.22068,-0.001
98.23069,-0.00100003
98.24084,-0.00100002
98.25069,-0.00100001
98.26069,-0.00100003
98.27067,-0.00100001
98.28069,-0.00100001
98.29093,-0.00100002
98.30067,-0.00100002
98.31069,-0.00100002
98.32185,-0.00100001
98.33063,-0.00100002
98.34068,-0.001
98.35083,-0.00100001
98.36064,-0.00100002
98.37065,-0.00100001
98.38063,-0.001
98.39064,-0.00100002
98.40088,-0.00100003
98.41067,-0.00100002
98.42069,-0.00100001
98.43108,-0.001
98.44069,-0.001
98.45069,-0.001
98.46202,-0.00100002
98.47064,-0.001
98.48069,-0.00100002
98.49096,-0.00100001
98.50064,-0.00100002
98.51065,-0.00100001
98.52068,-0.00100001
98.53069,-0.00100003
98.54068,-0.001
98.55064,-0.00100003
98.56064,-0.001
98.57189,-0.00100002
98.58063,-0.00100003
98.59064,-0.00100002
98.60081,-0.00100002
98.61064,-0.00100001
98.62093,-0.001
98.63064,-0.00100002
98.64069,-0.00100003
98.65069,-0.00100001
98.66068,-0.001
98.67068,-0.00100001
98.68108,-0.001
98.69069,-0.00100001
98.70064,-0.00100002
98.71193,-0.00100002
98.72068,-0.00100002
98.73069,-0.00100001
98.74089,-0.00100001
98.75068,-0.00100002
98.76069,-0.00100001
98.77067,-0.001
98.78064,-0.00100003
98.79084,-0.00100002
98.80067,-0.00100003
98.81068,-0.00100003
98.82163,-0.00100002
98.83064,-0.001
98.84069,-0.00100002
98.85078,-0.001
98.86068,-0.00100002
98.87069,-0.00100001
98.88068,-0.00100001
98.89065,-0.001
98.90069,-0.00100001
98.91067,-0.001
98.92068,-0.00100002
98.93133,-0.00100001
98.94067,-0.001
98.95064,-0.00100001
98.96201,-0.00100002
98.97068,-0.00100002
98.98064,-0.00100003
98.99096,-0.00100002
99.00069,-0.00100002
99.01069,-0.00100003
99.02068,-0.00100002
99.03069,-0.00100002
99.04089,-0.00100003
99.05067,-0.00100002
99.06068,-0.001
99.0719,-0.00100001
99.08068,-0.00100002
99.09069,-0.00100002
99.10081,-0.001
99.11069,-0.00100003
99.12064,-0.00100002
99.13064,-0.00100003
99.14068,-0.00100001
99.15065,-0.00100002
99.16067,-0.00100002
99.17069,-0.00100003
99.18131,-0.00100001
99.19063,-0.00100001
99.20068,-0.001
99.21196,-0.00100003
99.22068,-0.00100002
99.23065,-0.00100002
99.24093,-0.001
99.25069,-0.00100001
99.26069,-0.00100002
99.27068,-0.00100003
99.28064,-0.00100001
99.29081,-0.001
99.30067,-0.00100001
99.31069,-0.00100003
99.32191,-0.00100001
99.33063,-0.00100001
99.34068,-0.00100001
99.35082,-0.00100003
99.36064,-0.00100003
99.37069,-0.00100003
99.38084,-0.00100002
99.39069,-0.00100003
99.40064,-0.00100001
99.41068,-0.00100002
99.42068,-0.00100003
99.43111,-0.001
99.44064,-0.001
99.45069,-0.00100001
99.46202,-0.00100001
99.47065,-0.001
99.48068,-0.00100002
99.49097,-0.00100001
99.50064,-0.00100001
99.51069,-0.001
99.52067,-0.00100001
99.53064,-0.00100001
99.54065,-0.001
99.55064,-0.00100002
99.56064,-0.00100001
99.57194,-0.00100002
99.58069,-0.00100001
99.59068,-0.00100002
99.6008,-0.001
99.61069,-0.00100002
99.62068,-0.00100001
99.63084,-0.001
99.64065,-0.001
99.65078,-0.00100002
99.66068,-0.00100001
99.67069,-0.00100002
99.68114,-0.00100001
99.69068,-0.001
99.70069,-0.001
99.712,-0.00100001
99.72068,-0.00100001
99.73069,-0.001
99.74097,-0.00100002
99.75064,-0.00100002
99.76065,-0.00100001
99.77068,-0.00100003
99.78069,-0.00100002
99.79093,-0.00100001
99.80068,-0.00100002
99.8107,-0.00100002
99.82191,-0.001
99.83068,-0.00100002
99.84068,-0.00100002
99.85087,-0.001
99.86069,-0.00100003
99.8707,-0.001
99.88083,-0.00100001
99.89069,-0.00100003
99.90069,-0.00100001
99.91069,-0.00100002
99.9207,-0.001
99.93141,-0.00100002
99.94069,-0.00100002
99.95068,-0.001
99.9621,-0.00100001
99.97069,-0.00100003
99.98068,-0.00100002
99.99097,-0.00100002
100.0007,-0.00100002
100.0107,-0.00100003
100.02067,-0.00100001
100.03065,-0.00100001
100.04088,-0.001
100.05069,-0.00100002
100.06068,-0.00100002
100.07188,-0.001
100.0807,-0.001
100.09064,-0.00100003
100.10081,-0.00100002
100.11068,-0.00100001
100.12065,-0.00100001
100.13063,-0.00100001
100.14069,-0.00100001
100.15069,-0.00100002
100.16067,-0.00100001
100.17068,-0.001
100.18134,-0.001
100.19068,-0.00100003
100.20064,-0.00100001
100.21194,-0.001
100.22063,-0.001
100.23064,-0.001
100.24096,-0.00100001
100.25064,-0.00100002
100.26065,-0.00100001
100.27067,-0.00100002
100.28065,-0.00100003
100.29092,-0.001
100.30069,-0.00100002
100.31064,-0.00100002
100.32162,-0.00100001
100.33068,-0.001
100.34068,-0.00100002
100.35085,-0.00100001
100.36064,-0.00100002
100.37069,-0.00100001
100.38084,-0.00100002
100.39069,-0.00100002
100.40083,-0.00100002
100.41064,-0.00100003
100.42064,-0.00100001
100.43134,-0.00100002
100.44063,-0.00100001
100.45064,-0.00100002
100.46193,-0.00100001
100.47067,-0.00100003
100.48068,-0.00100001
100.49096,-0.00100002
100.50068,-0.00100003
100.51069,-0.00100002
100.52067,-0.001
100.53069,-0.00100002
100.54084,-0.001
100.55068,-0.00100002
100.56064,-0.00100001
100.57187,-0.00100002
100.58067,-0.00100002
100.59064,-0.00100001
100.60081,-0.001
100.61064,-0.00100002
100.62069,-0.00100002
100.63067,-0.00100003
100.6411,-0.00100002
100.65068,-0.00100001
100.66068,-0.00100002
100.67064,-0.00100002
100.68107,-0.00100001
100.69067,-0.00100001
100.70064,-0.00100001
100.71198,-0.00100001
100.72067,-0.00100002
100.73068,-0.00100002
100.74092,-0.00100001
100.75068,-0.00100003
100.76065,-0.00100002
100.77063,-0.001
100.78069,-0.00100002
100.79087,-0.00100002
100.80064,-0.00100002
100.81068,-0.00100001
100.82188,-0.001
100.83067,-0.001
100.84068,-0.00100002
100.8508,-0.00100003
100.86068,-0.001
100.87065,-0.00100001
100.88083,-0.00100002
100.89065,-0.00100001
100.90064,-0.00100002
100.91069,-0.001
100.92068,-0.00100002
100.93127,-0.00100001
100.94068,-0.001
100.95065,-0.00100002
100.96199,-0.001
100.97068,-0.00100001
100.98068,-0.00100001
100.99091,-0.00100001
101.00068,-0.00100003
101.01069,-0.001
101.02063,-0.001
101.03069,-0.00100001
101.04078,-0.001
101.05068,-0.00100003
101.06068,-0.00100001
101.07182,-0.001
101.08067,-0.001
101.09068,-0.00100002
101.10081,-0.00100001
101.11068,-0.00100002
101.12065,-0.00100001
101.13063,-0.00100002
101.14065,-0.001
101.15092,-0.00100003
101.16068,-0.00100002
101.17068,-0.001
101.18135,-0.00100001
101.19067,-0.00100001
101.20068,-0.00100002
101.21194,-0.00100003
101.22063,-0.001
101.23068,-0.00100002
101.24094,-0.00100003
101.25064,-0.00100002
101.26069,-0.00100003
101.27063,-0.00100002
101.28069,-0.00100002
101.29089,-0.00100002
101.30064,-0.00100002
101.31068,-0.00100002
101.32186,-0.00100002
101.33067,-0.00100002
101.34064,-0.00100001
101.35081,-0.00100003
101.36068,-0.00100001
101.37069,-0.00100002
101.38083,-0.001
101.39065,-0.00100002
101.40068,-0.00100001
101.41069,-0.00100002
101.42068,-0.001
101.43106,-0.001
101.44064,-0.00100001
101.45069,-0.00100001
101.46199,-0.00100002
101.47064,-0.001
101.48064,-0.00100001
101.49094,-0.001
101.50067,-0.001
101.51094,-0.00100002
101.52063,-0.001
101.53069,-0.00100001
101.54089,-0.00100002
101.55069,-0.00100001
101.56068,-0.001
101.57187,-0.001
101.58067,-0.00100002
101.59064,-0.00100002
101.60083,-0.00100001
101.61064,-0.00100001
101.62069,-0.00100001
101.63067,-0.001
101.64069,-0.00100003
101.65068,-0.00100001
101.66068,-0.00100001
101.67064,-0.00100002
101.68111,-0.00100002
101.69067,-0.00100003
101.70068,-0.00100001
101.71207,-0.00100002
101.72068,-0.00100001
101.73069,-0.00100003
101.74095,-0.001
101.75065,-0.001
101.76068,-0.001
101.77068,-0.00100001
101.78064,-0.001
101.79065,-0.00100001
101.80064,-0.001
101.81065,-0.001
101.82163,-0.00100001
101.8307,-0.00100002
101.84068,-0.00100001
101.85079,-0.00100002
101.86064,-0.00100003
101.87069,-0.00099999
101.88063,-0.00100001
101.89111,-0.001
101.90068,-0.001
101.91064,-0.00100001
101.92064,-0.00100001
101.9311,-0.00100003
101.94063,-0.00100002
101.95064,-0.001
101.96207,-0.00100002
101.97068,-0.00100002
101.98069,-0.001
101.99095,-0.00100002
102.00069,-0.001
102.01068,-0.001
102.02068,-0.001
102.03068,-0.00100001
102.04085,-0.00100001
102.05067,-0.00100001
102.06068,-0.001
102.07192,-0.001
102.08063,-0.00100002
102.09068,-0.001
102.10081,-0.00100001
102.11068,-0.001
102.12069,-0.00100001
102.13083,-0.00100002
102.14065,-0.00100002
102.1507,-0.00100003
102.16064,-0.00100001
102.17064,-0.00100001
102.18134,-0.00100001
102.19063,-0.00100001
102.20068,-0.00100001
102.21203,-0.00100002
102.22064,-0.001
102.23069,-0.001
102.24094,-0.00100002
102.25065,-0.00100002
102.26064,-0.00100001
102.27068,-0.00100001
102.28068,-0.00100003
102.29084,-0.00100001
102.30067,-0.00100001
102.31068,-0.00100001
102.32188,-0.00100001
102.33067,-0.00100001
102.34064,-0.00100001
102.35082,-0.00100001
102.36068,-0.00100002
102.37084,-0.00100003
102.38084,-0.00100001
102.39064,-0.001
102.40069,-0.00100003
102.41068,-0.00100001
102.42069,-0.00100001
102.43128,-0.00100003
102.44068,-0.00100002
102.45065,-0.00100002
102.46201,-0.00100003
102.47068,-0.00100003
102.48065,-0.00100002
102.49091,-0.00100002
102.50069,-0.00100002
102.51064,-0.00100003
102.52063,-0.00100002
102.53064,-0.00100001
102.54064,-0.00100002
102.55064,-0.00100002
102.56064,-0.00100003
102.57187,-0.00100002
102.58069,-0.00100002
102.59069,-0.00100003
102.60077,-0.00100001
102.61068,-0.00100001
102.62069,-0.00100002
102.63083,-0.00100002
102.64064,-0.00100001
102.65066,-0.00100001
102.66067,-0.00100002
102.67065,-0.00100002
102.6813,-0.00100002
102.69068,-0.00100003
102.70069,-0.00100001
102.71206,-0.00100002
102.72065,-0.00100002
102.73064,-0.00100001
102.74095,-0.00100001
102.75065,-0.00100001
102.7607,-0.001
102.77067,-0.00100002
102.78069,-0.00100003
102.79089,-0.001
102.80068,-0.00100002
102.81069,-0.001
102.8216,-0.00100003
102.83066,-0.00100002
102.84064,-0.00100001
102.8508,-0.001
102.86069,-0.00100001
102.87068,-0.001
102.88085,-0.00100002
102.89069,-0.00100002
102.90074,-0.001
102.91067,-0.00100001
102.92069,-0.00100002
102.93132,-0.00100001
102.94069,-0.00100001
102.95064,-0.00100003
102.96203,-0.00100003
102.97069,-0.00100001
102.98064,-0.00100002
102.99092,-0.00100002
103.00069,-0.00100002
103.01069,-0.001
103.02069,-0.00100002
103.03065,-0.00100003
103.04081,-0.001
103.05068,-0.00100001
103.06064,-0.00100002
103.07189,-0.00100001
103.08069,-0.00100002
103.09069,-0.001
103.10081,-0.00100002
103.11069,-0.00100002
103.12068,-0.00100003
103.13084,-0.001
103.14069,-0.00100001
103.15065,-0.00100002
103.16067,-0.00100002
103.17069,-0.00100001
103.18112,-0.00100002
103.19065,-0.00100002
103.20068,-0.00100001
103.21203,-0.00100002
103.22065,-0.001
103.23064,-0.00100001
103.24094,-0.00100001
103.25065,-0.00100002
103.26069,-0.00100001
103.27067,-0.001
103.28069,-0.00100001
103.29087,-0.001
103.30068,-0.00100003
103.31069,-0.00100002
103.32187,-0.00100002
103.33069,-0.001
103.34064,-0.00100001
103.35078,-0.00100002
103.36065,-0.001
103.37074,-0.00100001
103.38083,-0.00100002
103.39069,-0.00100001
103.40069,-0.001
103.41063,-0.00100001
103.42065,-0.00100002
103.43129,-0.00100002
103.44064,-0.001
103.45068,-0.001
103.46204,-0.00100001
103.47065,-0.00100002
103.48068,-0.00100002
103.49093,-0.001
103.50069,-0.00100001
103.5107,-0.001
103.52067,-0.001
103.53069,-0.00100002
103.54094,-0.00100002
103.55069,-0.001
103.56068,-0.00100001
103.57159,-0.001
103.58065,-0.00100002
103.59068,-0.001
103.60079,-0.00100002
103.61065,-0.00100001
103.62064,-0.00100003
103.63085,-0.001
103.64069,-0.00100003
103.65068,-0.00100003
103.66068,-0.00100003
103.67069,-0.001
103.68108,-0.00100002
103.69064,-0.00100002
103.70069,-0.00100002
103.71208,-0.00100001
103.72068,-0.00100002
103.73069,-0.00100001
103.74093,-0.00100001
103.75065,-0.00100002
103.76064,-0.00100002
103.77064,-0.00100003
103.78064,-0.00100003
103.79065,-0.001
103.80068,-0.001
103.81065,-0.00100001
103.82163,-0.00100002
103.83065,-0.00100002
103.84069,-0.00100001
103.85078,-0.00100003
103.86064,-0.001
103.87064,-0.001
103.88079,-0.00100002
103.89069,-0.001
103.90064,-0.00100003
103.91063,-0.00100001
103.92064,-0.00100002
103.9313,-0.00100001
103.94063,-0.00100002
103.95064,-0.00100003
103.96198,-0.00100002
103.97063,-0.00100001
103.98069,-0.00100002
103.99091,-0.00100002
104.00064,-0.001
104.01069,-0.00100001
104.02067,-0.00100003
104.03069,-0.00100001
104.04093,-0.00100001
104.05063,-0.00100001
104.06064,-0.00100003
104.07156,-0.00100001
104.08067,-0.00100001
104.09068,-0.00100003
104.1008,-0.001
104.11068,-0.00100002
104.12065,-0.00100002
104.13083,-0.001
104.14069,-0.00100002
104.15076,-0.00100001
104.16063,-0.00100001
104.17064,-0.00100002
104.18133,-0.00100002
104.19063,-0.00100002
104.20064,-0.00100002
104.21199,-0.00100001
104.22063,-0.00100002
104.23069,-0.00100001
104.2409,-0.00100002
104.25068,-0.00100002
104.26064,-0.00100003
104.27067,-0.00100002
104.28069,-0.00100003
104.29068,-0.00100002
104.30067,-0.00100001
104.31068,-0.00100002
104.32183,-0.00100003
104.33063,-0.001
104.34064,-0.00100002
104.35078,-0.001
104.36068,-0.00100001
104.37068,-0.00100001
104.38084,-0.00100003
104.39064,-0.00100001
104.40069,-0.001
104.41063,-0.00100002
104.42064,-0.00100003
104.43102,-0.00100003
104.44063,-0.00100002
104.45068,-0.00100002
104.462,-0.00100001
104.47064,-0.00100001
104.48068,-0.001
104.49086,-0.00100002
104.50068,-0.00100003
104.51069,-0.00100002
104.52063,-0.00100002
104.53064,-0.00100002
104.5409,-0.00100001
104.55067,-0.00100001
104.56064,-0.001
104.5718,-0.001
104.58067,-0.00100002
104.59068,-0.00100001
104.6008,-0.00100002
104.61068,-0.00100002
104.62068,-0.00100002
104.63084,-0.001
104.64068,-0.00100002
104.65069,-0.001
104.66063,-0.00100001
104.67068,-0.001
104.68135,-0.001
104.69067,-0.00100003
104.70064,-0.001
104.71198,-0.001
104.72067,-0.00100001
104.73068,-0.001
104.74092,-0.00100003
104.75064,-0.00100003
104.76088,-0.00100003
104.77063,-0.001
104.78069,-0.001
104.79081,-0.00100002
104.80067,-0.00100002
104.81069,-0.00100001
104.82181,-0.00100002
104.83067,-0.00100001
104.84064,-0.00100002
104.85079,-0.001
104.86068,-0.001
104.87065,-0.00100003
104.88083,-0.00100002
104.89068,-0.001
104.90069,-0.00100002
104.91067,-0.00100002
104.92068,-0.00100003
104.93132,-0.00100003
104.94067,-0.001
104.95064,-0.00100001
104.96205,-0.00100002
104.97067,-0.00100001
104.98068,-0.00100002
104.99095,-0.00100001
105.00064,-0.00100002
105.01093,-0.00100003
105.02068,-0.00100002
105.03069,-0.00100002
105.04083,-0.001
105.05068,-0.001
105.06064,-0.00100001
105.07183,-0.00100001
105.08067,-0.00100001
105.09069,-0.00100002
105.10078,-0.00100001
105.11064,-0.00100001
105.12069,-0.00100001
105.13083,-0.001
105.14064,-0.001
105.15069,-0.00100001
105.16068,-0.00100002
105.17069,-0.00100002
105.18128,-0.00100002
105.19063,-0.00100002
105.20064,-0.00100001
105.21206,-0.00100001
105.22067,-0.00100002
105.23068,-0.001
105.24095,-0.00100001
105.25064,-0.00100003
105.26065,-0.00100003
105.27067,-0.00100002
105.28069,-0.00100001
105.29077,-0.00100001
105.30067,-0.001
105.31064,-0.00100001
105.32184,-0.001
105.33067,-0.00100002
105.34068,-0.001
105.35078,-0.00100002
105.36064,-0.00100003
105.37079,-0.00100002
105.38084,-0.00100001
105.39068,-0.00100002
105.40069,-0.001
105.41068,-0.00100003
105.42064,-0.00100003
105.43108,-0.00100002
105.44065,-0.00100003
105.45065,-0.00100001
105.46206,-0.00100003
105.47069,-0.00100001
105.48068,-0.00100001
105.49084,-0.00100002
105.50068,-0.00100001
105.51077,-0.00100003
105.52067,-0.00100001
105.53064,-0.00100002
105.54081,-0.00100003
105.55067,-0.00100002
105.56068,-0.00100001
105.57157,-0.00100001
105.58064,-0.00100001
105.59065,-0.001
105.60078,-0.00100003
105.61069,-0.00100001
105.62068,-0.00100003
105.63084,-0.00100002
105.64068,-0.00100002
105.65065,-0.00100001
105.66067,-0.00100002
105.67068,-0.00100002
105.68134,-0.00100002
105.69067,-0.00100001
105.70068,-0.001
105.71203,-0.00100003
105.72064,-0.00100001
105.73069,-0.00100002
105.74089,-0.00100002
105.75065,-0.00100002
105.76068,-0.00099999
105.77064,-0.00100001
105.78065,-0.00100002
105.7908,-0.00100001
105.80067,-0.00100001
105.81064,-0.00100003
105.82193,-0.001
105.83067,-0.001
105.84064,-0.00100003
105.85079,-0.00100002
105.86068,-0.00100001
105.87069,-0.00100001
105.88084,-0.001
105.89069,-0.00100002
105.90083,-0.00100002
105.91064,-0.00100001
105.92068,-0.001
105.93105,-0.00100001
105.94068,-0.00100002
105.95065,-0.00100003
105.96198,-0.00100003
105.97069,-0.00100003
105.98064,-0.00100003
105.99087,-0.00100002
106.00068,-0.00100003
106.01069,-0.00100001
106.02067,-0.001
106.03068,-0.00100002
106.04075,-0.001
106.05063,-0.00100001
106.06064,-0.001
106.07155,-0.00100002
106.08067,-0.001
106.09064,-0.001
106.1016,-0.001
106.11064,-0.001
106.12069,-0.00100001
106.13063,-0.00100002
106.14064,-0.00100003
106.15069,-0.00100001
106.16063,-0.00100001
106.17068,-0.00100001
106.18101,-0.00100001
106.19063,-0.00100001
106.20064,-0.00100002
106.21206,-0.00100003
106.22068,-0.00100002
106.23069,-0.00100003
106.24093,-0.00100003
106.25069,-0.00100001
106.26068,-0.00100001
106.27068,-0.001
106.28064,-0.00100001
106.29093,-0.00100001
106.30067,-0.00100001
106.31068,-0.001
106.3216,-0.00100002
106.33068,-0.001
106.34093,-0.00100001
106.35078,-0.00100002
106.36069,-0.00100001
106.37069,-0.001
106.38085,-0.00100002
106.39065,-0.00100001
106.40088,-0.00100001
106.41067,-0.00100001
106.42068,-0.00100001
106.4313,-0.00100002
106.44064,-0.00100002
106.45068,-0.00100003
106.46202,-0.001
106.47064,-0.00100003
106.48068,-0.00100003
106.49085,-0.00100001
106.50068,-0.00100001
106.51069,-0.00100001
106.52067,-0.00100001
106.53064,-0.00100001
106.54089,-0.001
106.55063,-0.00100002
106.56068,-0.00100001
106.57154,-0.00100002
106.58068,-0.001
106.59068,-0.001
106.60078,-0.00100004
106.61068,-0.00100003
106.62064,-0.00100003
106.6308,-0.00100001
106.64068,-0.00100003
106.65076,-0.001
106.66068,-0.00100001
106.67069,-0.00100003
106.6813,-0.00100001
106.69064,-0.001
106.70064,-0.001
106.71196,-0.00100002
106.72068,-0.00100002
106.73069,-0.001
106.74091,-0.00100002
106.75065,-0.00100003
106.76064,-0.00100003
106.77063,-0.00100002
106.78069,-0.00100001
106.79064,-0.00100002
106.80064,-0.00100002
106.81069,-0.00100002
106.82181,-0.00100002
106.83068,-0.00100002
106.84064,-0.00100002
106.85078,-0.00100002
106.86068,-0.00100001
106.87064,-0.00100002
106.88083,-0.00100003
106.89068,-0.00100003
106.90069,-0.00100001
106.91063,-0.00100003
