Setup title,"I/V-t Sampling_100s_dark_3V"
8.96086,2.0013E-05
8.97068,2.0036E-05
8.98088,2.0036E-05
8.99063,2.0057E-05
9.00068,2.0043E-05
9.01093,2.003E-05
9.02067,2.0024E-05
9.03068,2.0094E-05
9.04154,1.9994E-05
9.05068,2.003E-05
9.06064,2.0012E-05
9.07156,2.0013E-05
9.08068,1.9988E-05
9.09064,1.9989E-05
9.1008,1.9983E-05
9.11069,2.0017E-05
9.12069,2.0018E-05
9.13067,1.9959E-05
9.14069,2.0011E-05
9.15101,2.0011E-05
9.16068,1.9994E-05
9.17068,2.0005E-05
9.18195,2.0012E-05
9.19067,2.0008E-05
9.20069,2.0016E-05
9.21079,2.0004E-05
9.22064,2.0012E-05
9.23064,2.0002E-05
9.24064,1.995E-05
9.25069,1.9989E-05
9.26093,2.0009E-05
9.27068,2.0057E-05
9.28068,1.9972E-05
9.29151,1.9985E-05
9.30068,2.0004E-05
9.31068,2.0006E-05
9.32154,1.9996E-05
9.33064,1.9976E-05
9.34069,1.9978E-05
9.35079,1.9917E-05
9.36064,1.9971E-05
9.37064,1.9971E-05
9.38068,1.9988E-05
9.39068,1.9997E-05
9.40122,1.9978E-05
9.41067,1.9988E-05
9.42068,1.9995E-05
9.43197,1.997E-05
9.44067,1.9963E-05
9.45069,1.998E-05
9.46084,1.9983E-05
9.47068,1.9988E-05
9.48087,1.9991E-05
9.49068,1.9991E-05
9.50068,1.9981E-05
9.51064,1.9985E-05
9.52068,1.9994E-05
9.53064,2.0035E-05
9.54176,1.9994E-05
9.55068,2.0022E-05
9.56068,1.9994E-05
9.57159,2.0002E-05
9.58068,1.9988E-05
9.59064,2.0004E-05
9.60082,2.0013E-05
9.61069,2.0007E-05
9.62083,1.9989E-05
9.63063,2.0018E-05
9.64069,2.0032E-05
9.65126,2E-05
9.66068,2.0013E-05
9.67068,2.0019E-05
9.68193,2.0017E-05
9.69068,2.0047E-05
9.70064,2.0028E-05
9.7108,2.0011E-05
9.72068,2.0005E-05
9.73068,1.9983E-05
9.74064,1.9978E-05
9.75064,2.0043E-05
9.76085,2.0032E-05
9.77067,2.0058E-05
9.78064,2.0063E-05
9.79175,2.0049E-05
9.80067,2.0021E-05
9.81068,2.0021E-05
9.82159,1.9965E-05
9.83063,1.9936E-05
9.84069,1.9954E-05
9.85079,1.995E-05
9.86068,1.9898E-05
9.87069,1.9892E-05
9.88062,1.9893E-05
9.89068,1.9993E-05
9.9012,2.0024E-05
9.91067,1.99E-05
9.92063,1.9914E-05
9.93198,1.9932E-05
9.94067,1.9912E-05
9.95063,1.9928E-05
9.96083,1.9943E-05
9.97063,1.9923E-05
9.98065,1.9887E-05
9.99067,1.996E-05
10.00069,1.995E-05
10.01092,1.9912E-05
10.02068,2E-05
10.03069,2.0003E-05
10.04176,1.9901E-05
10.05068,1.9935E-05
10.06068,1.9949E-05
10.07154,1.9997E-05
10.08068,1.9979E-05
10.09068,1.9996E-05
10.10081,2.003E-05
10.11063,1.9981E-05
10.12065,2.0027E-05
10.13063,2.0001E-05
10.14065,2.005E-05
10.15099,2.0005E-05
10.16064,1.9956E-05
10.17069,1.9994E-05
10.18197,1.997E-05
10.19069,1.9986E-05
10.20068,1.9969E-05
10.21079,2.0002E-05
10.22064,1.9991E-05
10.23063,2.0012E-05
10.24064,1.9994E-05
10.25068,2.0015E-05
10.2609,2.0082E-05
10.27067,2.003E-05
10.28068,2.0032E-05
10.29154,1.999E-05
10.30067,1.9998E-05
10.31064,2.0049E-05
10.32153,2.0013E-05
10.33063,1.9997E-05
10.34068,2.0095E-05
10.35079,2.0016E-05
10.36064,1.9983E-05
10.37068,2.0029E-05
10.38063,2.0005E-05
10.39064,2.0053E-05
10.40101,1.9973E-05
10.41068,1.9992E-05
10.42068,2.0021E-05
10.43197,2.002E-05
10.44063,2.0027E-05
10.45064,2.0035E-05
10.46083,2.0034E-05
10.47068,1.999E-05
10.48068,2.0019E-05
10.49067,2.0026E-05
10.50068,2.0026E-05
10.51087,1.9999E-05
10.52064,2.0011E-05
10.53068,1.9982E-05
10.54164,1.9987E-05
10.55067,1.9962E-05
10.56069,1.9981E-05
10.57155,1.9977E-05
10.58064,1.9973E-05
10.59064,2E-05
10.60079,1.9997E-05
10.61064,2E-05
10.62064,1.9989E-05
10.63063,1.9997E-05
10.64064,2.0013E-05
10.65124,2.0035E-05
10.66067,1.9981E-05
10.67064,2.0008E-05
10.68192,2.0014E-05
10.69068,2.0031E-05
10.70064,1.9988E-05
10.71076,2.0004E-05
10.72072,2.0007E-05
10.73068,2.003E-05
10.74068,2.0018E-05
10.75064,2.0038E-05
10.76092,2.0041E-05
10.77067,2.0036E-05
10.78064,2.0018E-05
10.79148,2.003E-05
10.80068,2.0057E-05
10.81069,2.004E-05
10.82158,2.0042E-05
10.83064,2.0033E-05
10.84069,2.0048E-05
10.8508,2.0063E-05
10.86064,2.0067E-05
10.87064,2.0065E-05
10.88067,2.0056E-05
10.89064,2.0059E-05
10.90123,2.0059E-05
10.91063,2.0036E-05
10.92068,2.005E-05
10.93192,2.0017E-05
10.94064,2.0041E-05
10.95068,2.0056E-05
10.96083,2.0055E-05
10.97068,2.0067E-05
10.98064,2.0081E-05
10.99068,2.0019E-05
11.00069,1.9998E-05
11.01088,2.0008E-05
11.02068,2.0087E-05
11.03065,2.0071E-05
11.04152,2.0071E-05
11.05064,2.0029E-05
11.06064,2.0073E-05
11.07154,2.0097E-05
11.08068,2.0075E-05
11.09065,2.0068E-05
11.10079,2.0061E-05
11.11068,2.0069E-05
11.12065,2.0094E-05
11.13063,2.0068E-05
11.14064,2.0017E-05
11.15092,2.0038E-05
11.16064,2.0052E-05
11.17069,2.006E-05
11.18197,2.0033E-05
11.19068,2.002E-05
11.20068,2.0077E-05
11.21078,2.003E-05
11.22068,2.0016E-05
11.23068,2.0002E-05
11.24067,1.997E-05
11.25064,1.9986E-05
11.26088,1.9978E-05
11.27064,2.0013E-05
11.28068,2.0071E-05
11.29153,1.9985E-05
11.30068,2.0005E-05
11.31069,2.0024E-05
11.32155,1.9997E-05
11.33068,2.0037E-05
11.34064,2.0052E-05
11.35079,2.0041E-05
11.36064,2.0041E-05
11.37068,2.0027E-05
11.38067,2.0047E-05
11.39068,2.0074E-05
11.40096,2.0047E-05
11.41064,2.006E-05
11.42064,2.006E-05
11.432,2.0006E-05
11.44064,2.0027E-05
11.45069,2.0023E-05
11.4608,2.0071E-05
11.47068,2.0036E-05
11.48069,2.0071E-05
11.49068,2.0056E-05
11.50069,2.0076E-05
11.51079,2.0054E-05
11.52064,2.0022E-05
11.53064,2.0022E-05
11.54149,2.004E-05
11.55067,2.004E-05
11.56069,2.006E-05
11.57153,2.0061E-05
11.58064,2.0041E-05
11.59068,2.0024E-05
11.60075,2.0055E-05
11.61068,2.0046E-05
11.62068,2.0082E-05
11.63067,2.0053E-05
11.64068,2.0049E-05
11.65118,2.0062E-05
11.66068,2.0139E-05
11.67064,2.0051E-05
11.68191,2.004E-05
11.69067,2.0049E-05
11.70068,2.0027E-05
11.71081,2.0024E-05
11.72064,2.0049E-05
11.73068,2.0032E-05
11.74068,2.0113E-05
11.75068,2.0092E-05
11.76064,2.0071E-05
11.77068,2.0049E-05
11.78064,2.0069E-05
11.79147,2.0042E-05
11.80064,2.0046E-05
11.81064,2.0021E-05
11.82152,2.0022E-05
11.83064,2.0021E-05
11.84064,2.0033E-05
11.85088,1.9989E-05
11.86068,2.0031E-05
11.87068,2.0001E-05
11.88063,2.0044E-05
11.89064,2.0023E-05
11.90121,2.0054E-05
11.91064,2.0052E-05
11.92064,2.0025E-05
11.93192,2.0012E-05
11.94068,1.999E-05
11.95068,1.9994E-05
11.96081,2.0051E-05
11.97068,2.0008E-05
11.98093,2.0048E-05
11.99068,2.0043E-05
12.00069,2.0077E-05
12.01092,2.0057E-05
12.02068,2.0019E-05
12.03068,2.0013E-05
12.04155,2.0037E-05
12.05067,2.005E-05
12.06068,2.0036E-05
12.07157,2.0024E-05
12.08064,2.0053E-05
12.09068,2.0054E-05
12.10076,2.0106E-05
12.11064,2.0093E-05
12.12064,2.0088E-05
12.13063,2.0111E-05
12.14064,2.0103E-05
12.15096,2.0081E-05
12.16068,2.0067E-05
12.17069,2.0045E-05
12.18192,2.0096E-05
12.19068,2.0079E-05
12.20064,2.0098E-05
12.21077,2.0112E-05
12.22063,2.0101E-05
12.23089,2.0104E-05
12.24063,2.0114E-05
12.25069,2.0049E-05
12.26092,2.0166E-05
12.27068,2.0139E-05
12.28068,2.0135E-05
12.29153,2.0147E-05
12.30067,2.0186E-05
12.31068,2.0109E-05
12.32154,2.0133E-05
12.33068,2.0112E-05
12.34068,2.0188E-05
12.35075,2.0109E-05
12.36068,2.0153E-05
12.37068,2.0101E-05
12.38068,2.0153E-05
12.39068,2.0105E-05
12.40096,2.0044E-05
12.41068,2.0068E-05
12.42065,2.0157E-05
12.43195,2.02E-05
12.44064,2.0244E-05
12.45068,2.0106E-05
12.46079,2.0144E-05
12.47068,2.015E-05
12.48065,2.0177E-05
12.49063,2.0147E-05
12.50064,2.016E-05
12.51091,2.0161E-05
12.52068,2.022E-05
12.53068,2.0216E-05
12.54146,2.0232E-05
12.55067,2.0191E-05
12.56064,2.0163E-05
12.57154,2.0117E-05
12.58064,2.0192E-05
12.59064,2.0171E-05
12.60079,2.0151E-05
12.61068,2.0141E-05
12.62064,2.0199E-05
12.63067,2.0207E-05
12.64068,2.0178E-05
12.65128,2.0182E-05
12.66067,2.0181E-05
12.67068,2.0178E-05
12.68226,2.0197E-05
12.69063,2.0112E-05
12.70068,2.0235E-05
12.71082,2.0211E-05
12.72064,2.0226E-05
12.73076,2.0233E-05
12.74067,2.0222E-05
12.75068,2.0202E-05
12.76088,2.0223E-05
12.77068,2.0196E-05
12.78068,2.0206E-05
12.7915,2.0207E-05
12.80064,2.0257E-05
12.81068,2.0228E-05
12.82153,2.0268E-05
12.83068,2.0209E-05
12.84064,2.0189E-05
12.85088,2.0207E-05
12.86092,2.0209E-05
12.87092,2.0154E-05
12.88064,2.0214E-05
12.89064,2.021E-05
12.90116,2.02E-05
12.91068,2.0224E-05
12.92064,2.0218E-05
12.9323,2.0226E-05
12.94064,2.0218E-05
12.95068,2.0175E-05
12.96081,2.0199E-05
12.97067,2.0215E-05
12.98064,2.0207E-05
12.99067,2.0199E-05
13.00068,2.021E-05
13.01074,2.0196E-05
13.02063,2.0205E-05
13.03068,2.0187E-05
13.04178,2.0196E-05
13.05068,2.0207E-05
13.06064,2.0192E-05
13.07155,2.0165E-05
13.08068,2.0184E-05
13.09064,2.0148E-05
13.10087,2.0175E-05
13.11069,2.0163E-05
13.12064,2.0178E-05
13.13068,2.0103E-05
13.14064,2.0123E-05
13.15096,2.0153E-05
13.16068,2.0125E-05
13.17068,2.0156E-05
13.18192,2.0163E-05
13.19068,2.0143E-05
13.20064,2.0158E-05
13.21082,2.0163E-05
13.22064,2.0155E-05
13.23066,2.015E-05
13.24067,2.0165E-05
13.25068,2.0144E-05
13.26093,2.0188E-05
13.27063,2.0167E-05
13.28068,2.0132E-05
13.29174,2.013E-05
13.30063,2.0176E-05
13.31068,2.0179E-05
13.32153,2.0175E-05
13.33067,2.0177E-05
13.34068,2.0172E-05
13.35081,2.018E-05
13.36068,2.0166E-05
13.37092,2.0182E-05
13.38067,2.0183E-05
13.39068,2.0165E-05
13.40127,2.0185E-05
13.41067,2.0164E-05
13.42068,2.0186E-05
13.43191,2.0173E-05
13.44067,2.0176E-05
13.45068,2.0176E-05
13.46077,2.0191E-05
13.47068,2.017E-05
13.48064,2.0188E-05
13.49068,2.0161E-05
13.50069,2.0176E-05
13.51084,2.0177E-05
13.52064,2.0201E-05
13.53064,2.0186E-05
13.54152,2.0191E-05
13.55067,2.0186E-05
13.56064,2.0235E-05
13.57153,2.0219E-05
13.58064,2.0214E-05
13.59064,2.0159E-05
13.60088,2.0179E-05
13.61069,2.0177E-05
13.62064,2.018E-05
13.63068,2.0178E-05
13.64064,2.0194E-05
13.65091,2.0195E-05
13.66064,2.0179E-05
13.67069,2.0197E-05
13.68195,2.0197E-05
13.69064,2.021E-05
13.70064,2.0197E-05
13.71079,2.0206E-05
13.72068,2.0259E-05
13.73069,2.0234E-05
13.74067,2.0237E-05
13.75065,2.0207E-05
13.76077,2.0207E-05
13.77068,2.0238E-05
13.78064,2.0249E-05
13.79177,2.024E-05
13.80063,2.024E-05
13.81069,2.0225E-05
13.82152,2.0236E-05
13.83067,2.0253E-05
13.84069,2.022E-05
13.85088,2.0222E-05
13.86064,2.0246E-05
13.87064,2.0246E-05
13.88063,2.0239E-05
13.89064,2.0215E-05
13.90115,2.0231E-05
13.91067,2.0224E-05
13.92068,2.017E-05
13.93208,2.0151E-05
13.94068,2.0206E-05
13.95068,2.0165E-05
13.96076,2.0191E-05
13.97072,2.0194E-05
13.98069,2.0207E-05
13.99063,2.0205E-05
14.00064,2.02E-05
14.01074,2.0183E-05
14.02068,2.0195E-05
14.03064,2.0169E-05
14.04171,2.0175E-05
14.05067,2.0147E-05
14.06068,2.0195E-05
14.07154,2.0178E-05
14.08068,2.0146E-05
14.09069,2.0166E-05
14.10075,2.0197E-05
14.11069,2.0156E-05
14.12064,2.0197E-05
14.13068,2.0171E-05
14.14064,2.0155E-05
14.15119,2.0173E-05
14.16067,2.0178E-05
14.17064,2.0186E-05
14.18198,2.0206E-05
14.19067,2.0181E-05
14.20068,2.0191E-05
14.21076,2.0191E-05
14.22069,2.015E-05
14.23064,2.0183E-05
14.24063,2.0201E-05
14.25068,2.0177E-05
14.26082,2.0177E-05
14.27067,2.0222E-05
14.28068,2.0198E-05
14.2915,2.0207E-05
14.30063,2.0196E-05
14.31068,2.021E-05
14.32152,2.0207E-05
14.33069,2.0225E-05
14.34064,2.0216E-05
14.35088,2.0205E-05
14.36068,2.0172E-05
14.37064,2.0176E-05
14.38063,2.0221E-05
14.39068,2.0205E-05
14.40096,2.0197E-05
14.41068,2.0234E-05
14.42064,2.0209E-05
14.43196,2.0238E-05
14.44068,2.0247E-05
14.45064,2.0223E-05
14.46081,2.0232E-05
14.47067,2.0208E-05
14.48065,2.0238E-05
14.49063,2.0241E-05
14.50068,2.0231E-05
14.51083,2.021E-05
14.52063,2.02E-05
14.53064,2.0209E-05
14.54173,2.0206E-05
14.55068,2.0215E-05
14.56064,2.0186E-05
14.57152,2.0145E-05
14.58064,2.0197E-05
14.59068,2.0165E-05
14.6008,2.0117E-05
14.61064,2.0128E-05
14.62069,2.0144E-05
14.63067,2.0222E-05
14.64068,2.0199E-05
14.6512,2.0298E-05
14.66067,2.0229E-05
14.67068,2.0216E-05
14.68233,2.0228E-05
14.69067,2.0229E-05
14.70064,2.022E-05
14.71076,2.027E-05
14.72064,2.021E-05
14.73069,2.0228E-05
14.74067,2.0247E-05
14.75064,2.0228E-05
14.76068,2.0232E-05
14.77063,2.0221E-05
14.78068,2.0235E-05
14.79148,2.024E-05
14.80068,2.0251E-05
14.81064,2.0249E-05
14.82155,2.0255E-05
14.83068,2.0254E-05
14.84069,2.0235E-05
14.85087,2.0175E-05
14.86064,2.0199E-05
14.87081,2.0188E-05
14.88063,2.019E-05
14.89068,2.0182E-05
14.90115,2.0132E-05
14.91063,2.012E-05
14.92068,2.0155E-05
14.93232,2.0131E-05
14.94063,2.0191E-05
14.95064,2.0207E-05
14.96079,2.0177E-05
14.97068,2.0173E-05
14.98069,2.0193E-05
14.99067,2.0197E-05
15.00064,2.0186E-05
15.01089,2.0177E-05
15.02067,2.0177E-05
15.03064,2.0188E-05
15.04151,2.0191E-05
15.05063,2.017E-05
15.06069,2.0154E-05
15.07157,2.0169E-05
15.08068,2.0177E-05
15.09068,2.0172E-05
15.10089,2.0199E-05
15.11068,2.0189E-05
15.12064,2.0186E-05
15.13063,2.0177E-05
15.14068,2.02E-05
15.15114,2.0187E-05
15.16063,2.0209E-05
15.17068,2.0188E-05
15.18223,2.0211E-05
15.19063,2.0181E-05
15.20064,2.0193E-05
15.21081,2.0197E-05
15.22064,2.0204E-05
15.23069,2.016E-05
15.24067,2.0165E-05
15.25068,2.0089E-05
15.26082,2.0128E-05
15.27063,2.0112E-05
15.28068,2.0188E-05
15.29152,2.0164E-05
15.30064,2.0176E-05
15.31069,2.0145E-05
15.32157,2.0125E-05
15.33068,2.0104E-05
15.34064,2.0177E-05
15.35089,2.0188E-05
15.36068,2.0158E-05
15.37069,2.0125E-05
15.38068,2.0072E-05
15.39064,2.0136E-05
15.40091,2.0201E-05
15.41068,2.0129E-05
15.42068,2.0139E-05
15.43221,2.015E-05
15.44064,2.0178E-05
15.45069,2.0164E-05
15.46081,2.0169E-05
15.47068,2.0172E-05
15.48064,2.0155E-05
15.49068,2.0127E-05
15.50064,2.0153E-05
15.51092,2.0153E-05
15.52067,2.0197E-05
15.53068,2.0152E-05
15.54149,2.0179E-05
15.55068,2.0155E-05
15.56069,2.0142E-05
15.57156,2.0141E-05
15.58064,2.0183E-05
15.59068,2.0126E-05
15.60081,2.012E-05
15.61068,2.0135E-05
15.62065,2.0159E-05
15.63067,2.013E-05
15.64064,2.0105E-05
15.65115,2.0117E-05
15.66067,2.0088E-05
15.67064,2.0104E-05
15.68229,2.0134E-05
15.69064,2.0165E-05
15.70069,2.0161E-05
15.71083,2.0148E-05
15.72069,2.0222E-05
15.73087,2.02E-05
15.74064,2.0153E-05
15.75068,2.0176E-05
15.76091,2.0151E-05
15.77062,2.0156E-05
15.78068,2.0123E-05
15.79156,2.0128E-05
15.80068,2.0126E-05
15.81065,2.0179E-05
15.82152,2.0151E-05
15.83069,2.0121E-05
15.84064,2.0114E-05
15.85089,2.0133E-05
15.86068,2.0128E-05
15.87065,2.0124E-05
15.88067,2.0145E-05
15.89068,2.0117E-05
15.90119,2.0089E-05
15.91067,2.0111E-05
15.92064,2.0119E-05
15.93204,2.0162E-05
15.94068,2.0155E-05
15.95065,2.0116E-05
15.96076,2.0144E-05
15.97064,2.0131E-05
15.98064,2.0131E-05
15.99064,2.0149E-05
16.00064,2.0155E-05
16.01075,2.0123E-05
16.02067,2.0153E-05
16.03068,2.0148E-05
16.04177,2.0145E-05
16.05068,2.0138E-05
16.06069,2.0136E-05
16.07154,2.0162E-05
16.08068,2.0155E-05
16.09068,2.0109E-05
16.10084,2.0168E-05
16.11068,2.0166E-05
16.12069,2.0199E-05
16.13063,2.0192E-05
16.14064,2.0176E-05
16.15118,2.0145E-05
16.16068,2.0126E-05
16.17069,2.0174E-05
16.18195,2.0138E-05
16.19068,2.0171E-05
16.20068,2.0185E-05
16.21077,2.015E-05
16.22064,2.0156E-05
16.23069,2.0139E-05
16.24067,2.0131E-05
16.25068,2.012E-05
16.26078,2.0131E-05
16.27067,2.0073E-05
16.28068,2.0142E-05
16.29147,2.0127E-05
16.30068,2.0074E-05
16.31065,2.014E-05
16.32154,2.0156E-05
16.33064,2.0125E-05
16.34064,2.0117E-05
16.35088,2.0096E-05
16.36068,2.0126E-05
16.37064,2.013E-05
16.38063,2.0177E-05
16.39068,2.0196E-05
16.40119,2.0219E-05
16.41063,2.0164E-05
16.42064,2.0166E-05
16.43204,2.0203E-05
16.44068,2.0202E-05
16.45069,2.0222E-05
16.46078,2.022E-05
16.47067,2.0229E-05
16.48064,2.0219E-05
16.49063,2.0232E-05
16.50068,2.0227E-05
16.51088,2.016E-05
16.52063,2.0221E-05
16.53064,2.0217E-05
16.54147,2.0234E-05
16.55064,2.0233E-05
16.56069,2.0275E-05
16.57151,2.0246E-05
16.58068,2.0249E-05
16.59068,2.0268E-05
16.6008,2.0299E-05
16.61068,2.0301E-05
16.62064,2.0264E-05
16.63067,2.0313E-05
16.64064,2.029E-05
16.65116,2.0328E-05
16.66067,2.0313E-05
16.67064,2.0276E-05
16.68202,2.0255E-05
16.69068,2.0232E-05
16.70069,2.0216E-05
16.71086,2.0226E-05
16.72072,2.0211E-05
16.73064,2.0267E-05
16.74064,2.0254E-05
16.75065,2.0227E-05
16.76093,2.0239E-05
16.77064,2.0234E-05
16.78068,2.026E-05
16.79173,2.0273E-05
16.80064,2.0301E-05
16.81068,2.0325E-05
16.82153,2.0303E-05
16.83068,2.0241E-05
16.84064,2.0232E-05
16.85075,2.0239E-05
16.86068,2.0232E-05
16.87064,2.0296E-05
16.88067,2.0292E-05
16.89068,2.0309E-05
16.90114,2.0322E-05
16.91067,2.0322E-05
16.92068,2.0333E-05
16.93227,2.0337E-05
16.94067,2.032E-05
16.95068,2.0215E-05
16.96079,2.0263E-05
16.97068,2.0339E-05
16.98091,2.0326E-05
16.99067,2.0345E-05
17.00064,2.0335E-05
17.01088,2.0321E-05
17.02068,2.0384E-05
17.03068,2.0341E-05
17.04149,2.0334E-05
17.05064,2.0329E-05
17.06069,2.0344E-05
17.07154,2.0303E-05
17.08068,2.0363E-05
17.09064,2.0369E-05
17.10088,2.0329E-05
17.11064,2.0383E-05
17.12064,2.0366E-05
17.13063,2.0355E-05
17.14069,2.0346E-05
17.15093,2.0389E-05
17.16068,2.0386E-05
17.17068,2.0366E-05
17.18233,2.0384E-05
17.19068,2.0401E-05
17.20069,2.0371E-05
17.2108,2.0391E-05
17.22064,2.0378E-05
17.23064,2.0383E-05
17.24068,2.0376E-05
17.25064,2.0353E-05
17.26074,2.0363E-05
17.27063,2.0351E-05
17.28064,2.0322E-05
17.29147,2.0329E-05
17.30067,2.0319E-05
17.31064,2.0354E-05
17.32158,2.0336E-05
17.33068,2.0333E-05
17.34069,2.0327E-05
17.3508,2.0364E-05
17.36064,2.0331E-05
17.37068,2.0359E-05
17.38067,2.0369E-05
17.39064,2.0377E-05
17.40113,2.0372E-05
17.41067,2.0371E-05
17.42068,2.0336E-05
17.43232,2.035E-05
17.44068,2.0326E-05
17.45064,2.0298E-05
17.46079,2.0306E-05
17.47072,2.0314E-05
17.48077,2.0335E-05
17.49068,2.0346E-05
17.50068,2.0326E-05
17.51091,2.0322E-05
17.52068,2.0357E-05
17.53068,2.0369E-05
17.54148,2.0359E-05
17.55064,2.0328E-05
17.56069,2.0321E-05
17.57151,2.0301E-05
17.58068,2.0268E-05
17.59064,2.0284E-05
17.60088,2.0349E-05
17.61064,2.0354E-05
17.62068,2.0349E-05
17.63067,2.0317E-05
17.64069,2.0329E-05
17.65116,2.0335E-05
17.66067,2.0323E-05
17.67068,2.0245E-05
17.68223,2.0227E-05
17.69064,2.029E-05
17.70068,2.033E-05
17.71077,2.0347E-05
17.72068,2.0363E-05
17.73093,2.0369E-05
17.74068,2.0356E-05
17.75069,2.029E-05
17.76088,2.0303E-05
17.77067,2.0306E-05
17.78068,2.0347E-05
17.79172,2.032E-05
17.80064,2.0274E-05
17.81068,2.0296E-05
17.82152,2.029E-05
17.83064,2.0305E-05
17.84064,2.0306E-05
17.85088,2.0284E-05
17.86068,2.0278E-05
17.87068,2.0302E-05
17.88067,2.0349E-05
17.89064,2.0328E-05
17.90116,2.0319E-05
17.91064,2.0339E-05
17.92064,2.0346E-05
17.93205,2.0298E-05
17.94064,2.0308E-05
17.95064,2.0302E-05
17.96076,2.0286E-05
17.97064,2.0266E-05
17.98093,2.0333E-05
17.99068,2.031E-05
18.00064,2.0342E-05
18.01087,2.0352E-05
18.02068,2.0353E-05
18.03068,2.0328E-05
18.04145,2.0358E-05
18.05064,2.0373E-05
18.06068,2.0368E-05
18.07153,2.0337E-05
18.08068,2.0328E-05
18.09064,2.032E-05
18.10074,2.0291E-05
18.11068,2.0287E-05
18.12069,2.0306E-05
18.13067,2.0278E-05
18.14064,2.0261E-05
18.15112,2.0238E-05
18.16067,2.0232E-05
18.17068,2.0251E-05
18.1823,2.0256E-05
18.19063,2.0245E-05
18.20068,2.0232E-05
18.21077,2.024E-05
18.22068,2.0238E-05
18.23069,2.0253E-05
18.24063,2.0237E-05
18.25068,2.0251E-05
18.2609,2.0256E-05
18.27067,2.0313E-05
18.28064,2.0248E-05
18.29149,2.0274E-05
18.30068,2.0261E-05
18.31069,2.0139E-05
18.32151,2.0158E-05
18.33064,2.0215E-05
18.34068,2.0154E-05
18.35088,2.0169E-05
18.36064,2.0163E-05
18.37068,2.0318E-05
18.38067,2.0244E-05
18.39064,2.0274E-05
18.40117,2.0281E-05
18.41063,2.0288E-05
18.42069,2.0252E-05
18.4323,2.0281E-05
18.44067,2.0284E-05
18.45064,2.0279E-05
18.46078,2.0292E-05
18.47068,2.0284E-05
18.48064,2.0267E-05
18.49063,2.0248E-05
18.50064,2.0225E-05
18.51092,2.024E-05
18.52064,2.0233E-05
18.53064,2.0227E-05
18.54145,2.0224E-05
18.55064,2.0232E-05
18.56068,2.0229E-05
18.57152,2.0151E-05
18.58068,2.006E-05
18.59068,2.0142E-05
18.60084,2.0074E-05
18.61068,2.008E-05
18.62068,2.0098E-05
18.63067,2.0172E-05
18.64068,2.0005E-05
18.65113,2.0046E-05
18.66063,2.0132E-05
18.67064,2.0158E-05
18.68202,2.006E-05
18.69064,2.0111E-05
18.70064,2.0082E-05
18.71077,2.0186E-05
18.72068,2.0091E-05
18.73087,2.0145E-05
18.74068,2.0019E-05
18.75068,2.0045E-05
18.76091,2.0101E-05
18.77063,2.0133E-05
18.78068,2.0134E-05
18.79156,2.0139E-05
18.80063,2.0111E-05
18.81064,2.0137E-05
18.82149,2.0145E-05
18.83068,2.0158E-05
18.84069,2.009E-05
18.85088,2.0136E-05
18.86068,2.0148E-05
18.87064,2.0124E-05
18.88067,2.0137E-05
18.89064,2.0144E-05
18.90118,2.012E-05
18.91068,2.0114E-05
18.92069,2.0071E-05
18.93227,2.0076E-05
18.94068,2.0116E-05
18.95068,2.0078E-05
18.96077,2.0203E-05
18.97064,2.017E-05
18.98064,2.0129E-05
18.99067,2.0158E-05
19.00068,2.014E-05
19.01079,2.0073E-05
19.02067,2.011E-05
19.03068,2.0128E-05
19.04147,2.0106E-05
19.05068,2.0084E-05
19.06068,2.0096E-05
19.0715,2.0062E-05
19.08067,1.9992E-05
19.09069,2.0094E-05
19.10084,2.0047E-05
19.11068,2.0161E-05
19.12064,2.0054E-05
19.13067,2.0095E-05
19.14068,2.0123E-05
19.15112,2.0069E-05
19.16067,2.0051E-05
19.17064,2.0095E-05
19.18202,2.0065E-05
19.19067,2.0148E-05
19.20068,2.0112E-05
19.21082,2.0087E-05
19.22068,2.0129E-05
19.23064,2.0134E-05
19.24067,2.0167E-05
19.25064,2.0204E-05
19.26089,2.0113E-05
19.27063,2.0206E-05
19.28068,2.0172E-05
19.29146,2.019E-05
19.30063,2.0177E-05
19.31065,2.022E-05
19.32152,1.9985E-05
19.33068,2.0039E-05
19.34068,2.0062E-05
19.35087,1.9978E-05
19.36068,2.0064E-05
19.37064,2.0013E-05
19.38067,2.0027E-05
19.39064,2.0156E-05
19.40089,2.0065E-05
19.41064,2.0117E-05
19.42069,2.0213E-05
19.43231,2.0108E-05
19.44064,2.0118E-05
19.45064,2.0151E-05
19.46082,2.0114E-05
19.47063,2.0163E-05
19.48069,2.0107E-05
19.49067,2.0111E-05
19.50065,2.009E-05
19.51076,2.0136E-05
19.52068,2.0161E-05
19.53063,2.0188E-05
19.54167,2.0099E-05
19.55064,2.0073E-05
19.56068,2.0045E-05
19.57151,2.0099E-05
19.58068,2.0137E-05
19.59068,2.0105E-05
19.60085,2.0106E-05
19.61064,2.0203E-05
19.62065,2.0141E-05
19.63067,2.0132E-05
19.64065,2.0142E-05
19.65115,2.015E-05
19.66064,2.0156E-05
19.67065,2.0151E-05
19.68231,2.018E-05
19.69068,2.0164E-05
19.70064,2.0054E-05
19.71079,2.0045E-05
19.72068,2.0009E-05
19.73064,1.9998E-05
19.74064,2.0039E-05
19.75068,2.0065E-05
19.76089,2.0077E-05
19.77063,1.9997E-05
19.78069,2.0033E-05
