Setup title,"I/V-t Sampling_250s_dark_-3V"
43.9908,-0.00056449
44.00068,-0.00056459
44.01068,-0.00056493
44.02067,-0.00056481
44.03064,-0.00056464
44.04121,-0.00056504
44.05063,-0.00056481
44.06064,-0.00056467
44.07225,-0.00056493
44.08068,-0.00056464
44.09068,-0.00056459
44.10084,-0.00056443
44.11068,-0.00056415
44.12068,-0.00056418
44.13064,-0.0005646
44.14064,-0.00056449
44.15092,-0.00056486
44.16063,-0.00056423
44.17064,-0.00056456
44.18174,-0.00056436
44.19068,-0.00056426
44.20064,-0.00056464
44.21158,-0.00056536
44.22068,-0.00056491
44.23069,-0.00056455
44.2408,-0.00056447
44.25064,-0.00056485
44.26068,-0.00056413
44.27067,-0.00056467
44.28069,-0.00056447
44.29128,-0.00056448
44.30063,-0.00056432
44.31068,-0.00056466
44.32199,-0.00056452
44.33064,-0.00056511
44.34068,-0.00056447
44.3508,-0.00056486
44.36072,-0.00056431
44.37068,-0.00056477
44.38068,-0.00056464
44.39064,-0.00056478
44.40092,-0.0005648
44.41067,-0.00056505
44.42064,-0.00056464
44.43182,-0.00056435
44.44064,-0.00056435
44.45068,-0.00056489
44.46153,-0.00056445
44.47064,-0.0005645
44.48064,-0.00056446
44.4908,-0.00056484
44.50068,-0.00056426
44.51064,-0.00056482
44.52063,-0.00056491
44.53064,-0.00056459
44.54124,-0.00056426
44.55067,-0.00056509
44.56064,-0.00056459
44.57221,-0.00056496
44.58064,-0.00056424
44.59064,-0.00056453
44.60087,-0.00056462
44.61064,-0.00056462
44.62068,-0.00056456
44.63068,-0.00056472
44.64069,-0.00056438
44.65084,-0.0005643
44.66067,-0.00056438
44.67064,-0.00056478
44.68152,-0.00056431
44.69064,-0.00056487
44.70064,-0.00056441
44.71153,-0.00056461
44.72068,-0.00056445
44.73069,-0.00056505
44.74082,-0.0005643
44.75064,-0.00056412
44.76068,-0.00056425
44.77063,-0.00056472
44.78068,-0.00056472
44.7912,-0.0005646
44.80068,-0.00056435
44.81069,-0.00056459
44.82196,-0.00056413
44.83068,-0.00056474
44.84064,-0.00056459
44.85094,-0.00056477
44.86072,-0.00056438
44.87064,-0.00056507
44.88063,-0.00056463
44.89068,-0.00056491
44.90093,-0.00056469
44.91067,-0.00056466
44.92069,-0.00056463
44.93152,-0.00056484
44.94068,-0.00056428
44.95068,-0.00056464
44.9616,-0.00056434
44.97064,-0.00056494
44.98064,-0.00056424
44.9908,-0.00056464
45.00068,-0.00056457
45.01064,-0.00056487
45.02067,-0.00056422
45.03064,-0.00056416
45.04096,-0.00056427
45.05068,-0.00056446
45.06068,-0.00056471
45.07198,-0.0005646
45.08068,-0.00056398
45.09069,-0.00056464
45.10079,-0.00056411
45.11072,-0.00056439
45.12068,-0.00056426
45.13067,-0.00056492
45.14068,-0.00056407
45.15089,-0.0005645
45.16067,-0.00056399
45.17068,-0.00056442
45.18152,-0.00056408
45.19063,-0.00056461
45.20064,-0.00056386
45.21159,-0.00056453
45.22064,-0.00056435
45.23064,-0.00056464
45.2408,-0.00056462
45.25064,-0.0005648
45.26069,-0.0005647
45.27064,-0.00056459
45.28068,-0.00056348
45.29117,-0.00056456
45.30063,-0.00056402
45.31064,-0.00056484
45.32191,-0.00056467
45.33068,-0.00056507
45.34069,-0.00056456
45.35084,-0.00056511
45.36068,-0.00056421
45.37064,-0.0005647
45.38068,-0.00056405
45.39064,-0.00056452
45.40064,-0.00056456
45.41068,-0.00056508
45.42064,-0.00056444
45.43152,-0.00056487
45.44068,-0.00056457
45.45068,-0.00056455
45.4616,-0.00056467
45.47063,-0.00056507
45.48069,-0.00056444
45.4908,-0.00056514
45.50064,-0.00056445
45.51068,-0.00056502
45.52068,-0.00056433
45.53064,-0.00056477
45.54122,-0.00056435
45.55063,-0.00056472
45.56068,-0.00056472
45.57196,-0.00056518
45.58068,-0.00056466
45.59064,-0.00056467
45.60084,-0.00056455
45.61064,-0.0005648
45.62064,-0.00056466
45.63064,-0.00056509
45.64068,-0.00056484
45.65088,-0.00056479
45.66067,-0.00056426
45.67068,-0.00056501
45.68181,-0.000565
45.69064,-0.00056514
45.70068,-0.0005647
45.71158,-0.00056511
45.72064,-0.00056481
45.73069,-0.00056454
45.74081,-0.00056474
45.75064,-0.00056464
45.76069,-0.00056391
45.77063,-0.00056442
45.78064,-0.00056359
45.7912,-0.00056459
45.80063,-0.00056438
45.81064,-0.00056472
45.82228,-0.00056419
45.83063,-0.00056486
45.84068,-0.00056441
45.85082,-0.00056486
45.86067,-0.00056471
45.87069,-0.00056508
45.88063,-0.0005645
45.89068,-0.00056508
45.90084,-0.00056478
45.91067,-0.00056534
45.92069,-0.0005644
45.93165,-0.00056493
45.94064,-0.00056452
45.95064,-0.00056498
45.9616,-0.00056473
45.97068,-0.00056499
45.98068,-0.0005646
45.9908,-0.00056479
46.00068,-0.00056417
46.01068,-0.00056512
46.02063,-0.00056418
46.03064,-0.00056506
46.04128,-0.00056432
46.05063,-0.00056513
46.06064,-0.00056416
46.07191,-0.00056484
46.08068,-0.00056414
46.09065,-0.00056485
46.10078,-0.00056444
46.11069,-0.00056504
46.12068,-0.00056496
46.13068,-0.00056514
46.14068,-0.00056473
46.15085,-0.00056524
46.16063,-0.00056486
46.17069,-0.00056501
46.18148,-0.00056469
46.19064,-0.00056517
46.20068,-0.00056445
46.21157,-0.00056551
46.22064,-0.00056474
46.23064,-0.0005653
46.2408,-0.00056464
46.25064,-0.00056509
46.26064,-0.00056463
46.27067,-0.00056506
46.28064,-0.00056514
46.29115,-0.00056516
46.30067,-0.00056506
46.31068,-0.00056561
46.32233,-0.00056462
46.33067,-0.00056547
46.34064,-0.00056462
46.35084,-0.00056484
46.36068,-0.00056447
46.37068,-0.00056485
46.38063,-0.00056441
46.39068,-0.00056513
46.40087,-0.00056414
46.41067,-0.00056491
46.42068,-0.00056455
46.43149,-0.00056462
46.44064,-0.00056425
46.45068,-0.00056471
46.46158,-0.00056454
46.47063,-0.00056487
46.48092,-0.00056388
46.49082,-0.00056518
46.50068,-0.00056428
46.51068,-0.00056486
46.52068,-0.00056483
46.53068,-0.00056501
46.54123,-0.0005652
46.55068,-0.00056531
46.56064,-0.00056477
46.57231,-0.00056544
46.58068,-0.00056496
46.59069,-0.00056529
46.6008,-0.00056481
46.61068,-0.00056518
46.62069,-0.00056451
46.63067,-0.00056516
46.64068,-0.00056485
46.65093,-0.00056531
46.66063,-0.0005645
46.67068,-0.00056543
46.68176,-0.00056467
46.69064,-0.00056475
46.70069,-0.00056499
46.71158,-0.00056486
46.72068,-0.00056498
46.73069,-0.00056472
46.74084,-0.00056451
46.75068,-0.00056491
46.76064,-0.00056459
46.77063,-0.00056496
46.78068,-0.00056448
46.79124,-0.00056521
46.80063,-0.00056465
46.81064,-0.00056536
46.82228,-0.00056452
46.83068,-0.00056478
46.84069,-0.0005646
46.85077,-0.00056515
46.86068,-0.00056468
46.87064,-0.00056474
46.88068,-0.00056447
46.89068,-0.00056496
46.90088,-0.0005643
46.91063,-0.00056496
46.92064,-0.00056457
46.93152,-0.00056511
46.94063,-0.00056474
46.95064,-0.00056499
46.96159,-0.00056477
46.97064,-0.00056499
46.98064,-0.0005646
46.99088,-0.00056476
47.00064,-0.00056482
47.01064,-0.00056531
47.02067,-0.00056509
47.03068,-0.00056528
47.04137,-0.00056457
47.05067,-0.00056511
47.06068,-0.0005643
47.0722,-0.00056495
47.08064,-0.00056458
47.09069,-0.00056512
47.10077,-0.00056411
47.11064,-0.00056456
47.12069,-0.00056382
47.13068,-0.00056443
47.14064,-0.00056406
47.15086,-0.00056484
47.16067,-0.00056396
47.17064,-0.00056446
47.18173,-0.00056455
47.19064,-0.00056462
47.20064,-0.00056398
47.21153,-0.00056474
47.22068,-0.00056394
47.23087,-0.0005652
47.2408,-0.00056419
47.25068,-0.00056462
47.26064,-0.00056479
47.27067,-0.00056473
47.28068,-0.00056418
47.29119,-0.00056512
47.30067,-0.00056419
47.31068,-0.00056505
47.32219,-0.00056443
47.33064,-0.00056499
47.34065,-0.00056434
47.35081,-0.00056479
47.36069,-0.00056391
47.37069,-0.00056472
47.38068,-0.00056311
47.39064,-0.00056368
47.40091,-0.00056385
47.41067,-0.00056407
47.42069,-0.00056423
47.43181,-0.00056458
47.44068,-0.00056443
47.45064,-0.00056516
47.46153,-0.00056418
47.47068,-0.00056474
47.48069,-0.00056438
47.49075,-0.00056526
47.50067,-0.00056455
47.51069,-0.00056438
47.52067,-0.00056402
47.53069,-0.00056486
47.54122,-0.00056433
47.55068,-0.00056456
47.56068,-0.00056458
47.57224,-0.00056518
47.58063,-0.00056447
47.59068,-0.00056434
47.60083,-0.0005643
47.61071,-0.00056461
47.62069,-0.00056423
47.63067,-0.00056456
47.64069,-0.00056414
47.65078,-0.00056483
47.66064,-0.00056402
47.67068,-0.00056473
47.68153,-0.00056415
47.69067,-0.00056493
47.70069,-0.0005643
47.71154,-0.00056502
47.72069,-0.00056423
47.73065,-0.00056501
47.7408,-0.00056369
47.75069,-0.00056526
47.76069,-0.00056477
47.77067,-0.00056508
47.78069,-0.00056461
47.79125,-0.00056526
47.80068,-0.00056464
47.81068,-0.00056471
47.8223,-0.00056484
47.83068,-0.00056512
47.84064,-0.00056435
47.8508,-0.00056484
47.86063,-0.00056422
47.87069,-0.00056483
47.88067,-0.00056468
47.89065,-0.00056486
47.90085,-0.00056405
47.91068,-0.00056477
47.92064,-0.00056408
47.93159,-0.00056462
47.94063,-0.00056453
47.95065,-0.00056473
47.96153,-0.00056447
47.97064,-0.00056507
47.98068,-0.00056433
47.99084,-0.00056491
48.00064,-0.00056471
48.01069,-0.00056424
48.02067,-0.00056378
48.03069,-0.00056346
48.04118,-0.0005644
48.05068,-0.00056457
48.06064,-0.00056443
48.07229,-0.00056496
48.08063,-0.00056419
48.09068,-0.00056422
48.10078,-0.00056417
48.11064,-0.00056501
48.12065,-0.0005645
48.13067,-0.00056485
48.14069,-0.0005642
48.15068,-0.00056435
48.16068,-0.00056422
48.17068,-0.00056518
48.18148,-0.00056463
48.19063,-0.00056534
48.20065,-0.0005643
48.21156,-0.00056469
48.22065,-0.0005646
48.23068,-0.00056501
48.24075,-0.00056458
48.25064,-0.00056478
48.26069,-0.00056444
48.27063,-0.00056487
48.28069,-0.00056403
48.29122,-0.00056455
48.30068,-0.00056426
48.31064,-0.00056461
48.32224,-0.00056465
48.33064,-0.00056493
48.34068,-0.0005643
48.35082,-0.00056463
48.36068,-0.00056472
48.37069,-0.00056502
48.38067,-0.00056445
48.39069,-0.00056462
48.40092,-0.0005641
48.41064,-0.00056453
48.42064,-0.00056448
48.43147,-0.0005646
48.44064,-0.00056408
48.45064,-0.00056481
48.46156,-0.00056403
48.47069,-0.00056455
48.48064,-0.00056446
48.49076,-0.00056523
48.50069,-0.0005645
48.51069,-0.00056479
48.52067,-0.00056426
48.53069,-0.00056457
48.54121,-0.00056402
48.55068,-0.00056497
48.56068,-0.00056468
48.5723,-0.00056472
48.58068,-0.00056406
48.59068,-0.00056467
48.60083,-0.00056436
48.61068,-0.00056461
48.62069,-0.00056427
48.63063,-0.00056507
48.64069,-0.00056484
48.65084,-0.00056461
48.66068,-0.00056422
48.67068,-0.00056461
48.68173,-0.00056472
48.69068,-0.00056518
48.70068,-0.00056478
48.7116,-0.00056508
48.72068,-0.00056432
48.73068,-0.00056515
48.74081,-0.00056464
48.75068,-0.00056494
48.76069,-0.00056415
48.77067,-0.00056516
48.78064,-0.00056479
48.79124,-0.00056532
48.80063,-0.00056462
48.81064,-0.00056534
48.8223,-0.00056464
48.83067,-0.00056504
48.84068,-0.00056449
48.85082,-0.00056427
48.86064,-0.00056455
48.87065,-0.00056483
48.88067,-0.0005643
48.89068,-0.00056517
48.90088,-0.00056466
48.91067,-0.00056504
48.92064,-0.0005646
48.93174,-0.00056546
48.94067,-0.00056447
48.95065,-0.00056499
48.96158,-0.0005647
48.97068,-0.00056486
48.98065,-0.00056439
48.99075,-0.00056489
49.00068,-0.00056437
49.01065,-0.00056478
49.02063,-0.00056477
49.03064,-0.0005645
49.04115,-0.00056423
49.05064,-0.00056481
49.06068,-0.00056406
49.07234,-0.00056484
49.08068,-0.00056443
49.09064,-0.00056487
49.10076,-0.00056407
49.11064,-0.00056489
49.12069,-0.00056433
49.13063,-0.00056489
49.14065,-0.00056434
49.15064,-0.00056479
49.16068,-0.00056475
49.17068,-0.00056471
49.18146,-0.00056468
49.19064,-0.00056513
49.20068,-0.0005642
49.21156,-0.00056466
49.22064,-0.00056432
49.23065,-0.00056536
49.24079,-0.00056422
49.25069,-0.00056518
49.26068,-0.00056444
49.27064,-0.00056511
49.28068,-0.0005642
49.29116,-0.00056511
49.30063,-0.00056442
49.31068,-0.00056513
49.32196,-0.00056423
49.33067,-0.00056472
49.34065,-0.0005642
49.35081,-0.00056501
49.36069,-0.0005643
49.37064,-0.00056481
49.38068,-0.00056413
49.39068,-0.00056524
49.40084,-0.00056415
49.41067,-0.00056506
49.42068,-0.00056447
49.43176,-0.00056455
49.44063,-0.00056453
49.45069,-0.00056493
49.46155,-0.0005646
49.47069,-0.00056483
49.48068,-0.00056469
49.49089,-0.00056528
49.50064,-0.00056435
49.51065,-0.00056481
49.52063,-0.00056447
49.53069,-0.00056495
49.54114,-0.0005644
49.55064,-0.000565
49.56064,-0.00056455
49.57202,-0.00056496
49.58067,-0.00056426
49.59069,-0.00056477
49.60075,-0.00056381
49.61068,-0.00056474
49.62068,-0.00056423
49.63068,-0.0005645
49.64063,-0.00056444
49.65093,-0.00056457
49.66063,-0.00056472
49.67068,-0.00056463
49.68148,-0.0005646
49.69067,-0.00056496
49.70069,-0.00056467
49.71157,-0.00056507
49.72065,-0.00056396
49.73064,-0.00056499
49.74089,-0.00056451
49.75068,-0.00056502
49.76065,-0.000564
49.77063,-0.00056471
49.78069,-0.00056416
49.79121,-0.00056441
49.80068,-0.0005638
49.81065,-0.00056521
49.82233,-0.0005645
49.83063,-0.00056491
49.84064,-0.00056406
49.85083,-0.00056442
49.86068,-0.00056437
49.87069,-0.00056486
49.88068,-0.00056402
49.89068,-0.00056512
49.90087,-0.00056476
49.91063,-0.00056484
49.92068,-0.00056424
49.93148,-0.00056494
49.94063,-0.00056438
49.95069,-0.00056513
49.96153,-0.00056447
49.97064,-0.0005646
49.98068,-0.00056448
49.99079,-0.0005649
50.00068,-0.00056404
50.01069,-0.00056467
50.02063,-0.00056425
50.03069,-0.00056505
50.04124,-0.00056452
50.05063,-0.00056445
50.06064,-0.00056418
50.07231,-0.00056411
50.08064,-0.0005645
50.09068,-0.00056475
50.1008,-0.00056414
50.11068,-0.00056491
50.12069,-0.00056432
50.13067,-0.0005645
50.14069,-0.00056423
50.15064,-0.00056464
50.16068,-0.00056424
50.17068,-0.00056455
50.18147,-0.00056425
50.19064,-0.00056407
50.20064,-0.0005643
50.21155,-0.00056419
50.22068,-0.00056391
50.23064,-0.00056404
50.24081,-0.00056398
50.25069,-0.00056461
50.26069,-0.00056392
50.27068,-0.0005645
50.28069,-0.00056416
50.29117,-0.0005649
50.30068,-0.00056386
50.31068,-0.00056499
50.32203,-0.00056415
50.33068,-0.00056418
50.34064,-0.00056408
50.35079,-0.0005649
50.36064,-0.00056442
50.37064,-0.00056532
50.38064,-0.00056452
50.39068,-0.00056477
50.40086,-0.00056415
50.41063,-0.00056484
50.42069,-0.0005643
50.43158,-0.00056477
50.44068,-0.00056408
50.45068,-0.00056462
50.46155,-0.0005646
50.47064,-0.00056506
50.48068,-0.00056451
50.49089,-0.00056488
50.50069,-0.00056437
50.51065,-0.000565
50.52063,-0.00056439
50.53069,-0.00056494
50.54119,-0.00056482
50.55068,-0.00056508
50.56068,-0.00056441
50.5721,-0.00056484
50.58068,-0.0005648
50.59068,-0.00056467
50.6008,-0.00056474
50.61068,-0.00056499
50.62069,-0.00056462
50.63067,-0.00056491
50.64069,-0.00056464
50.65093,-0.00056489
50.66064,-0.00056467
50.67068,-0.00056473
50.68174,-0.00056423
50.69068,-0.00056486
50.70068,-0.00056452
50.71155,-0.00056485
50.72064,-0.00056423
50.73068,-0.00056448
50.74088,-0.00056442
50.75068,-0.00056466
50.76065,-0.00056405
50.77063,-0.00056452
50.78069,-0.00056438
50.79116,-0.0005646
50.80064,-0.00056394
50.81068,-0.00056432
50.8223,-0.00056455
50.83064,-0.00056463
50.84064,-0.00056455
50.85082,-0.00056479
50.86071,-0.00056461
50.87069,-0.00056477
50.88063,-0.00056426
50.89065,-0.00056481
50.90087,-0.00056433
50.91064,-0.00056449
50.92068,-0.0005646
50.93147,-0.00056479
50.94068,-0.00056411
50.95064,-0.00056445
50.96155,-0.00056445
50.97068,-0.00056489
50.98068,-0.00056455
50.9908,-0.00056485
51.00064,-0.00056435
51.01064,-0.00056455
51.02063,-0.00056418
51.03065,-0.00056451
51.04125,-0.00056435
51.05068,-0.00056486
51.06069,-0.00056411
51.07233,-0.00056416
51.08064,-0.00056457
51.09064,-0.00056443
51.10085,-0.00056472
51.11063,-0.00056488
51.12065,-0.00056459
51.13067,-0.00056481
51.14069,-0.00056429
51.15063,-0.00056474
51.16064,-0.0005642
51.17064,-0.00056479
51.18151,-0.0005642
51.19068,-0.00056487
51.20068,-0.0005645
51.21161,-0.00056488
51.22069,-0.00056446
51.23063,-0.00056474
51.24089,-0.00056438
51.25068,-0.00056425
51.26068,-0.00056353
51.27067,-0.00056499
51.28064,-0.00056403
51.29094,-0.00056461
51.30064,-0.000564
51.31064,-0.0005645
51.32196,-0.00056391
51.33068,-0.00056428
51.34068,-0.00056412
51.35076,-0.00056423
51.36068,-0.00056388
51.37068,-0.0005634
51.38067,-0.00056334
51.39068,-0.00056444
51.40068,-0.000564
51.41067,-0.00056389
51.42064,-0.00056375
51.43153,-0.00056312
51.44063,-0.00056361
51.45068,-0.00056383
51.46217,-0.00056449
51.47063,-0.0005645
51.48068,-0.00056492
51.49088,-0.00056477
51.50064,-0.00056368
51.51069,-0.00056433
51.52067,-0.00056415
51.53064,-0.00056456
51.54112,-0.00056407
51.55067,-0.00056438
51.56068,-0.00056413
51.57225,-0.00056447
51.58067,-0.00056425
51.59068,-0.00056503
51.60076,-0.00056479
51.61072,-0.00056499
51.62065,-0.00056468
51.63067,-0.00056443
51.64068,-0.00056438
51.65093,-0.00056473
51.66067,-0.00056413
51.67068,-0.00056445
51.68146,-0.00056433
51.69067,-0.00056452
51.70064,-0.00056448
51.71154,-0.00056448
51.72068,-0.00056404
51.73069,-0.00056467
51.74087,-0.00056438
51.75064,-0.00056426
51.76068,-0.0005643
51.77064,-0.00056406
51.78064,-0.00056414
51.79116,-0.00056416
51.80063,-0.00056418
51.81064,-0.00056392
51.82226,-0.00056416
51.83063,-0.00056481
51.84068,-0.00056415
51.85076,-0.00056456
51.86064,-0.00056424
51.87068,-0.00056479
51.88067,-0.00056441
51.89064,-0.00056439
51.90075,-0.00056415
51.91063,-0.00056438
51.92068,-0.00056396
51.93149,-0.00056427
51.94067,-0.00056412
51.95068,-0.0005644
51.96153,-0.00056408
51.97063,-0.0005642
51.98064,-0.00056413
51.99088,-0.00056477
52.00068,-0.00056401
52.01068,-0.00056472
52.02067,-0.00056411
52.03068,-0.00056471
52.04108,-0.00056437
52.05067,-0.00056412
52.06068,-0.00056372
52.07232,-0.00056384
52.08063,-0.00056406
52.09064,-0.00056469
52.10078,-0.00056487
52.11068,-0.00056421
52.12064,-0.00056406
52.13063,-0.00056456
52.14068,-0.00056433
52.1509,-0.00056475
52.16067,-0.00056422
52.17064,-0.00056465
52.1817,-0.00056435
52.19063,-0.00056452
52.20064,-0.00056422
52.21152,-0.00056416
52.22063,-0.00056494
52.23068,-0.00056445
52.24088,-0.00056431
52.25068,-0.00056442
52.26068,-0.00056486
52.27063,-0.00056474
52.28068,-0.00056477
52.2911,-0.00056489
52.30067,-0.00056461
52.31068,-0.00056431
52.32229,-0.00056465
52.33063,-0.00056438
52.34068,-0.00056481
52.35076,-0.00056461
52.36068,-0.00056461
52.37064,-0.00056465
52.38063,-0.00056448
52.39068,-0.00056464
52.40085,-0.00056481
52.41067,-0.0005649
52.42068,-0.00056477
52.43151,-0.00056449
52.44063,-0.00056445
52.45064,-0.00056474
52.4616,-0.00056451
52.47068,-0.00056418
52.48068,-0.00056503
52.49088,-0.00056481
52.50068,-0.0005647
52.51068,-0.00056443
52.52063,-0.00056408
52.53064,-0.00056504
52.54121,-0.0005645
52.55063,-0.00056483
52.56064,-0.00056466
52.57221,-0.00056445
52.58068,-0.00056451
52.59064,-0.00056475
52.60076,-0.00056472
52.61064,-0.000565
52.62068,-0.0005645
52.63063,-0.00056479
52.64064,-0.00056489
52.65078,-0.00056479
52.66063,-0.00056433
52.67068,-0.00056477
52.68145,-0.0005648
52.69064,-0.00056486
52.70068,-0.00056449
52.71155,-0.00056474
52.72064,-0.00056476
52.73064,-0.00056488
52.74087,-0.00056454
52.75068,-0.00056499
52.76068,-0.00056511
52.77068,-0.00056496
52.78068,-0.00056469
52.79117,-0.00056499
52.80068,-0.00056506
52.81069,-0.00056509
52.82229,-0.00056504
52.83067,-0.00056463
52.84064,-0.00056457
52.85076,-0.00056482
52.86064,-0.00056506
52.87064,-0.00056503
52.88063,-0.00056472
52.89068,-0.00056507
52.90084,-0.00056456
52.91067,-0.00056491
52.92068,-0.00056461
