Setup title,"I/V-t Sampling_500s_dark_3V"
8.92067,1.8822E-05
8.93086,1.8837E-05
8.94065,1.882E-05
8.95064,1.8815E-05
8.96064,1.8803E-05
8.97068,1.8803E-05
8.98089,1.882E-05
8.99063,1.8813E-05
9.00065,1.8815E-05
9.01132,1.8845E-05
9.02069,1.884E-05
9.03068,1.8839E-05
9.0421,1.8834E-05
9.05068,1.8848E-05
9.06065,1.8855E-05
9.07087,1.8847E-05
9.08065,1.8816E-05
9.09068,1.8846E-05
9.10064,1.879E-05
9.11065,1.8844E-05
9.1209,1.8819E-05
9.13068,1.8835E-05
9.14068,1.8813E-05
9.15167,1.8809E-05
9.16068,1.8806E-05
9.17065,1.881E-05
9.18078,1.8791E-05
9.19069,1.8814E-05
9.20068,1.8825E-05
9.21069,1.8838E-05
9.22065,1.8839E-05
9.23065,1.8849E-05
9.24069,1.8809E-05
9.2507,1.8798E-05
9.26138,1.8795E-05
9.2707,1.8834E-05
9.28068,1.8849E-05
9.29205,1.8846E-05
9.30069,1.8825E-05
9.31068,1.8782E-05
9.32098,1.8804E-05
9.33065,1.8814E-05
9.34065,1.8822E-05
9.35069,1.8832E-05
9.36065,1.8818E-05
9.37085,1.8843E-05
9.38064,1.8827E-05
9.39068,1.8851E-05
9.40174,1.8821E-05
9.41068,1.885E-05
9.42069,1.8809E-05
9.43079,1.879E-05
9.44069,1.8752E-05
9.45068,1.8768E-05
9.46064,1.8828E-05
9.47068,1.8763E-05
9.48069,1.8846E-05
9.49067,1.8825E-05
9.50068,1.8816E-05
9.51134,1.8793E-05
9.52065,1.8786E-05
9.53064,1.8803E-05
9.542,1.8828E-05
9.55064,1.8825E-05
9.56064,1.8775E-05
9.57097,1.8857E-05
9.58068,1.8832E-05
9.59072,1.8809E-05
9.60063,1.8807E-05
9.6107,1.882E-05
9.62081,1.8812E-05
9.63069,1.8811E-05
9.64064,1.8806E-05
9.65187,1.8805E-05
9.66069,1.882E-05
9.67064,1.8817E-05
9.68081,1.8803E-05
9.69065,1.8825E-05
9.70069,1.8821E-05
9.71084,1.8824E-05
9.72069,1.8832E-05
9.73088,1.8819E-05
9.74063,1.8826E-05
9.75069,1.8829E-05
9.7614,1.8836E-05
9.77068,1.888E-05
9.78064,1.8832E-05
9.79194,1.8825E-05
9.80064,1.8816E-05
9.81069,1.884E-05
9.82092,1.8811E-05
9.83069,1.8793E-05
9.84069,1.88E-05
9.85064,1.8779E-05
9.86065,1.8777E-05
9.87089,1.8776E-05
9.88068,1.8817E-05
9.89064,1.8797E-05
9.90191,1.8859E-05
9.91069,1.8844E-05
9.92064,1.8806E-05
9.93079,1.8873E-05
9.94069,1.8912E-05
9.95068,1.8906E-05
9.96084,1.8877E-05
9.97063,1.8888E-05
9.98071,1.8837E-05
9.99063,1.8869E-05
10.00069,1.8865E-05
10.01112,1.8845E-05
10.02069,1.891E-05
10.03068,1.885E-05
10.04201,1.8858E-05
10.05069,1.8864E-05
10.06064,1.8868E-05
10.07097,1.8837E-05
10.08069,1.8849E-05
10.09069,1.8901E-05
10.10067,1.8906E-05
10.11069,1.8888E-05
10.1209,1.8885E-05
10.13064,1.8913E-05
10.14068,1.8866E-05
10.15188,1.8889E-05
10.16064,1.8877E-05
10.17064,1.8803E-05
10.18081,1.8905E-05
10.19064,1.8897E-05
10.20068,1.8912E-05
10.21084,1.8891E-05
10.22063,1.8894E-05
10.23092,1.8907E-05
10.24067,1.8916E-05
10.25069,1.8894E-05
10.26114,1.8895E-05
10.27069,1.8904E-05
10.28068,1.8916E-05
10.29201,1.893E-05
10.30065,1.8908E-05
10.31068,1.8861E-05
10.32097,1.8916E-05
10.33065,1.8906E-05
10.34069,1.8868E-05
10.35067,1.8872E-05
10.36065,1.8901E-05
10.37088,1.8894E-05
10.38068,1.8888E-05
10.39064,1.887E-05
10.40162,1.887E-05
10.41069,1.8868E-05
10.42082,1.8849E-05
10.43081,1.8854E-05
10.44069,1.8834E-05
10.45068,1.8887E-05
10.46084,1.8861E-05
10.47069,1.8883E-05
10.48069,1.8905E-05
10.49067,1.889E-05
10.50069,1.8897E-05
10.51135,1.8953E-05
10.52069,1.8943E-05
10.53064,1.8897E-05
10.54209,1.8912E-05
10.55068,1.8909E-05
10.56064,1.8903E-05
10.57097,1.8882E-05
10.58064,1.8899E-05
10.59069,1.8862E-05
10.60067,1.8869E-05
10.61069,1.8897E-05
10.62092,1.8929E-05
10.63064,1.8902E-05
10.64064,1.8883E-05
10.65159,1.8907E-05
10.66069,1.8899E-05
10.67068,1.8893E-05
10.68081,1.891E-05
10.69068,1.8898E-05
10.70069,1.8875E-05
10.71083,1.8866E-05
10.72069,1.89E-05
10.73068,1.89E-05
10.74063,1.8903E-05
10.75064,1.8907E-05
10.76135,1.8924E-05
10.77063,1.8921E-05
10.78064,1.8886E-05
10.79193,1.8916E-05
10.80063,1.8891E-05
10.81064,1.8883E-05
10.82092,1.8917E-05
10.83064,1.8935E-05
10.84064,1.8886E-05
10.85068,1.8924E-05
10.86068,1.8929E-05
10.87079,1.8934E-05
10.88067,1.8927E-05
10.89064,1.893E-05
10.90165,1.8918E-05
10.91068,1.8932E-05
10.92068,1.8938E-05
10.93081,1.8921E-05
10.94068,1.8853E-05
10.95069,1.8924E-05
10.96084,1.8954E-05
10.97068,1.8897E-05
10.98078,1.8797E-05
10.99067,1.8845E-05
11.00064,1.8828E-05
11.01134,1.8823E-05
11.02069,1.885E-05
11.03068,1.8923E-05
11.04205,1.887E-05
11.05064,1.893E-05
11.06068,1.8899E-05
11.07096,1.8919E-05
11.08068,1.89E-05
11.09069,1.8938E-05
11.10067,1.8918E-05
11.11069,1.8938E-05
11.12087,1.8901E-05
11.13069,1.8902E-05
11.14064,1.8895E-05
11.15188,1.8887E-05
11.16069,1.894E-05
11.17068,1.8958E-05
11.18082,1.8891E-05
11.19069,1.8928E-05
11.20063,1.8962E-05
11.21085,1.8951E-05
11.22065,1.8958E-05
11.23069,1.8937E-05
11.24067,1.8948E-05
11.25069,1.8902E-05
11.26136,1.8954E-05
11.27064,1.8911E-05
11.28064,1.8903E-05
11.29209,1.8946E-05
11.30069,1.8908E-05
11.31064,1.8963E-05
11.32091,1.8911E-05
11.33069,1.8916E-05
11.34069,1.8883E-05
11.35067,1.8875E-05
11.36069,1.8885E-05
11.37089,1.8891E-05
11.38064,1.8907E-05
11.39064,1.8931E-05
11.40166,1.8887E-05
11.41069,1.8884E-05
11.42068,1.8903E-05
11.43081,1.8904E-05
11.44065,1.8894E-05
11.45063,1.8895E-05
11.46084,1.8897E-05
11.47065,1.8893E-05
11.48089,1.8874E-05
11.49069,1.8899E-05
11.5007,1.8895E-05
11.51133,1.8887E-05
11.52064,1.8872E-05
11.53064,1.8874E-05
11.54204,1.8963E-05
11.55069,1.8933E-05
11.56068,1.8921E-05
11.57092,1.895E-05
11.58069,1.8891E-05
11.59065,1.8938E-05
11.60067,1.8918E-05
11.61069,1.8919E-05
11.62092,1.8941E-05
11.63068,1.8922E-05
11.64069,1.8914E-05
11.65186,1.8897E-05
11.66067,1.8925E-05
11.6709,1.8929E-05
11.68078,1.8948E-05
11.69068,1.8919E-05
11.70068,1.8817E-05
11.71064,1.8947E-05
11.72068,1.8801E-05
11.73092,1.8907E-05
11.74067,1.8883E-05
11.75068,1.8918E-05
11.76112,1.8914E-05
11.77064,1.8931E-05
11.78069,1.891E-05
11.79199,1.8915E-05
11.80064,1.8921E-05
11.81068,1.8913E-05
11.82095,1.8903E-05
11.83067,1.8923E-05
11.84068,1.8874E-05
11.85063,1.8844E-05
11.86068,1.8891E-05
11.87083,1.8894E-05
11.88064,1.8872E-05
11.89069,1.8858E-05
11.90187,1.891E-05
11.91068,1.8938E-05
11.92068,1.8888E-05
11.93081,1.8901E-05
11.94064,1.8905E-05
11.95064,1.8914E-05
11.96063,1.8918E-05
11.97069,1.8919E-05
11.98069,1.8935E-05
11.99067,1.8899E-05
12.00064,1.8914E-05
12.01136,1.8886E-05
12.02068,1.8914E-05
12.03068,1.8943E-05
12.04198,1.8896E-05
12.05067,1.8905E-05
12.06068,1.893E-05
12.07091,1.8924E-05
12.08068,1.8904E-05
12.09068,1.8902E-05
12.10067,1.8913E-05
12.11064,1.8918E-05
12.12088,1.8925E-05
12.13068,1.8922E-05
12.14069,1.8922E-05
12.1519,1.8909E-05
12.16063,1.8871E-05
12.17064,1.8873E-05
12.18077,1.8897E-05
12.19064,1.8929E-05
12.20064,1.8914E-05
12.21084,1.8929E-05
12.22064,1.8946E-05
12.23068,1.8928E-05
12.24063,1.8929E-05
12.25068,1.8913E-05
12.26111,1.8933E-05
12.27068,1.891E-05
12.28064,1.8955E-05
12.29193,1.8942E-05
12.30068,1.8951E-05
12.31068,1.893E-05
12.32096,1.894E-05
12.33068,1.8946E-05
12.34069,1.8937E-05
12.35067,1.8966E-05
12.36068,1.8954E-05
12.37092,1.8924E-05
12.38063,1.8945E-05
12.39064,1.8938E-05
12.40183,1.8972E-05
12.41067,1.8949E-05
12.42068,1.8878E-05
12.4308,1.8973E-05
12.44064,1.8946E-05
12.45064,1.8956E-05
12.46063,1.8919E-05
12.47068,1.8888E-05
12.48076,1.897E-05
12.49063,1.8972E-05
12.50068,1.8978E-05
12.51134,1.8911E-05
12.52068,1.8925E-05
12.53064,1.8949E-05
12.54193,1.8985E-05
12.55064,1.8976E-05
12.56068,1.898E-05
12.57091,1.8968E-05
12.58068,1.895E-05
12.59068,1.8964E-05
12.60067,1.8986E-05
12.61064,1.8975E-05
12.62084,1.8966E-05
12.63067,1.8943E-05
12.64068,1.8948E-05
12.65185,1.8971E-05
12.66068,1.8937E-05
12.67068,1.8917E-05
12.68082,1.8944E-05
12.69064,1.8924E-05
12.70064,1.8914E-05
12.71083,1.8909E-05
12.72068,1.8918E-05
12.73091,1.8921E-05
12.74063,1.8913E-05
12.75064,1.8924E-05
12.76111,1.8918E-05
12.77068,1.8918E-05
12.78064,1.8919E-05
12.79196,1.8935E-05
12.80068,1.8931E-05
12.81068,1.8915E-05
12.82095,1.8918E-05
12.83064,1.8967E-05
12.84064,1.901E-05
12.85067,1.8951E-05
12.86068,1.897E-05
12.87081,1.8952E-05
12.88064,1.8976E-05
12.89068,1.8992E-05
12.90187,1.8946E-05
12.91065,1.8944E-05
12.92089,1.8979E-05
12.93077,1.8973E-05
12.94068,1.8962E-05
12.95068,1.8929E-05
12.96084,1.8982E-05
12.97068,1.8973E-05
12.98078,1.8991E-05
12.99067,1.8973E-05
13.00064,1.8964E-05
13.01133,1.8983E-05
13.02063,1.8949E-05
13.03068,1.8924E-05
13.04202,1.8951E-05
13.05064,1.8902E-05
13.06068,1.8949E-05
13.07088,1.8938E-05
13.08068,1.8905E-05
13.09068,1.8913E-05
13.10063,1.8929E-05
13.11064,1.8921E-05
13.12079,1.8951E-05
13.13068,1.8928E-05
13.14068,1.8927E-05
13.15162,1.8919E-05
13.16068,1.8925E-05
13.17065,1.8938E-05
13.1808,1.8938E-05
13.19064,1.894E-05
13.20068,1.892E-05
13.21084,1.8918E-05
13.22064,1.8946E-05
13.23068,1.895E-05
13.24063,1.894E-05
13.25064,1.8937E-05
13.2613,1.8952E-05
13.27063,1.8947E-05
13.28068,1.8924E-05
13.29196,1.8935E-05
13.30063,1.8957E-05
13.31068,1.8943E-05
13.32094,1.8942E-05
13.33068,1.8914E-05
13.34068,1.8928E-05
13.35067,1.8926E-05
13.36068,1.8984E-05
13.37075,1.8938E-05
13.38067,1.901E-05
13.39068,1.8936E-05
13.40188,1.894E-05
13.41063,1.8924E-05
13.42068,1.8944E-05
13.43078,1.8948E-05
13.44068,1.8939E-05
13.45068,1.8947E-05
13.46083,1.8945E-05
13.47064,1.8937E-05
13.48076,1.8968E-05
13.49063,1.8924E-05
13.50069,1.8966E-05
13.51113,1.8958E-05
13.52069,1.897E-05
13.53063,1.893E-05
13.54208,1.8923E-05
13.55068,1.8928E-05
13.56069,1.8924E-05
13.57095,1.8899E-05
13.58065,1.8915E-05
13.59065,1.891E-05
13.60063,1.8917E-05
13.61065,1.8916E-05
13.62083,1.8954E-05
13.63064,1.8875E-05
13.64068,1.8905E-05
13.65186,1.8927E-05
13.66068,1.8951E-05
13.67077,1.8957E-05
13.68079,1.8902E-05
13.69069,1.8908E-05
13.70068,1.8947E-05
13.71064,1.8957E-05
13.72069,1.8894E-05
13.73065,1.8926E-05
13.74067,1.898E-05
13.75069,1.8968E-05
13.76111,1.8968E-05
13.77068,1.8932E-05
13.78068,1.8953E-05
13.79207,1.8953E-05
13.80068,1.8929E-05
13.81064,1.8928E-05
13.82092,1.8947E-05
13.83069,1.8926E-05
13.84069,1.8954E-05
13.85067,1.8939E-05
13.86065,1.8924E-05
13.87082,1.8933E-05
13.88068,1.8962E-05
13.89064,1.8951E-05
13.90186,1.8976E-05
13.91064,1.8941E-05
13.92068,1.8973E-05
13.93078,1.8998E-05
13.94069,1.8981E-05
13.95069,1.8962E-05
13.96084,1.8961E-05
13.97069,1.8956E-05
13.98072,1.894E-05
13.99067,1.8925E-05
14.00069,1.8938E-05
14.01108,1.8927E-05
14.02065,1.8922E-05
14.03068,1.89E-05
14.04202,1.8907E-05
14.05064,1.8933E-05
14.06064,1.8943E-05
14.07095,1.8929E-05
14.08069,1.8916E-05
14.09093,1.8927E-05
14.10064,1.8935E-05
14.11065,1.8939E-05
14.12087,1.896E-05
14.13068,1.896E-05
14.14068,1.8969E-05
14.15188,1.8951E-05
14.16064,1.8976E-05
14.17068,1.8973E-05
14.18078,1.8909E-05
14.19064,1.8943E-05
14.20064,1.8942E-05
14.21084,1.8938E-05
14.22064,1.8971E-05
14.23069,1.8919E-05
14.24068,1.8932E-05
14.25069,1.8934E-05
14.26111,1.8927E-05
14.27068,1.8933E-05
14.28068,1.8938E-05
14.29198,1.8926E-05
14.30068,1.8921E-05
14.31068,1.891E-05
14.32094,1.8914E-05
14.33064,1.8905E-05
14.34065,1.8886E-05
14.35063,1.8859E-05
14.36069,1.8894E-05
14.37087,1.888E-05
14.38069,1.8876E-05
14.39068,1.8908E-05
14.40162,1.8942E-05
14.41068,1.8935E-05
14.42093,1.8946E-05
14.43076,1.8923E-05
14.44069,1.8916E-05
14.45068,1.8905E-05
14.46085,1.8951E-05
14.47068,1.8884E-05
14.48088,1.8823E-05
14.49067,1.8889E-05
14.50069,1.8916E-05
14.51105,1.8933E-05
14.52068,1.8923E-05
14.53064,1.8934E-05
14.54202,1.8891E-05
14.55067,1.8921E-05
14.56068,1.8905E-05
14.57095,1.8892E-05
14.58063,1.885E-05
14.59069,1.885E-05
14.60063,1.8886E-05
14.61069,1.884E-05
14.62087,1.8889E-05
14.63064,1.8912E-05
14.64068,1.8925E-05
14.65189,1.894E-05
14.66067,1.8916E-05
14.67069,1.8905E-05
14.68076,1.9E-05
14.69069,1.9014E-05
14.70068,1.9038E-05
14.71064,1.905E-05
14.72068,1.9049E-05
14.73069,1.9037E-05
14.74063,1.9059E-05
14.75069,1.902E-05
14.76132,1.9025E-05
14.77068,1.9036E-05
14.78067,1.9047E-05
14.79201,1.9052E-05
14.80067,1.904E-05
14.81069,1.9022E-05
14.82094,1.9003E-05
14.83069,1.9017E-05
14.84065,1.9001E-05
14.85063,1.9009E-05
14.86069,1.8999E-05
14.87089,1.8895E-05
14.88068,1.9025E-05
14.89064,1.8904E-05
14.90186,1.8906E-05
14.91064,1.8933E-05
14.92068,1.8944E-05
14.93081,1.8877E-05
14.94064,1.891E-05
14.95069,1.8891E-05
14.96063,1.8969E-05
14.97069,1.8946E-05
14.98069,1.8959E-05
14.99067,1.8898E-05
15.00065,1.893E-05
15.01131,1.8895E-05
15.02068,1.8873E-05
15.03064,1.8925E-05
15.04202,1.9007E-05
15.05068,1.8964E-05
15.06068,1.8948E-05
15.07094,1.9005E-05
15.08063,1.8964E-05
15.09069,1.9004E-05
15.10067,1.9028E-05
15.11064,1.8975E-05
15.12089,1.897E-05
15.13067,1.8965E-05
15.14064,1.8807E-05
15.15179,1.8794E-05
15.16063,1.8989E-05
15.17068,1.8842E-05
15.18078,1.8829E-05
15.19068,1.8807E-05
15.20068,1.8897E-05
15.21084,1.8842E-05
15.22069,1.8837E-05
15.23071,1.8936E-05
15.24063,1.8962E-05
15.25065,1.8959E-05
15.2611,1.8958E-05
15.27069,1.8966E-05
15.28064,1.8967E-05
15.29205,1.8949E-05
15.30064,1.8958E-05
15.31064,1.8876E-05
15.32094,1.8978E-05
15.33063,1.8959E-05
15.34065,1.8946E-05
15.35067,1.893E-05
15.36069,1.8954E-05
15.37068,1.8968E-05
15.38069,1.8992E-05
15.39064,1.8935E-05
15.40187,1.8889E-05
15.41064,1.8882E-05
15.42069,1.8938E-05
15.43076,1.8959E-05
15.44065,1.8939E-05
15.45069,1.894E-05
15.46063,1.8945E-05
15.47069,1.8949E-05
15.48084,1.8935E-05
15.49067,1.8956E-05
15.50069,1.8938E-05
15.51112,1.8965E-05
15.52068,1.8921E-05
15.53064,1.8907E-05
15.54205,1.8952E-05
15.55068,1.8998E-05
15.56068,1.8948E-05
15.57092,1.8954E-05
15.58068,1.8966E-05
15.59065,1.8986E-05
15.60063,1.9013E-05
15.61065,1.8926E-05
15.62082,1.899E-05
15.63068,1.9002E-05
15.64068,1.8959E-05
15.65187,1.8954E-05
15.66067,1.9021E-05
15.67069,1.8993E-05
15.68078,1.9014E-05
15.69069,1.8984E-05
15.70074,1.8968E-05
15.71085,1.9002E-05
15.72065,1.9041E-05
15.73069,1.9011E-05
15.74067,1.9054E-05
15.75069,1.9046E-05
15.76133,1.9033E-05
15.77068,1.902E-05
15.78068,1.9036E-05
15.792,1.9072E-05
15.80064,1.9074E-05
15.81068,1.9064E-05
15.8209,1.9096E-05
15.83069,1.9066E-05
15.84069,1.906E-05
15.85067,1.906E-05
15.86071,1.9047E-05
15.87088,1.9047E-05
15.88067,1.9022E-05
15.89069,1.9055E-05
15.90162,1.9011E-05
15.91064,1.8988E-05
15.92068,1.8973E-05
15.93156,1.9005E-05
15.94064,1.8976E-05
15.95068,1.9041E-05
15.96084,1.899E-05
15.97069,1.8993E-05
15.98076,1.8998E-05
15.99067,1.9013E-05
16.00065,1.9021E-05
16.01104,1.9043E-05
16.02069,1.901E-05
16.03068,1.9054E-05
16.04205,1.9071E-05
16.05064,1.9009E-05
16.06068,1.8981E-05
16.07093,1.9031E-05
16.08069,1.9038E-05
16.09068,1.9E-05
16.10068,1.9041E-05
16.11065,1.9055E-05
16.12094,1.9069E-05
16.13068,1.9053E-05
16.14068,1.9029E-05
16.15189,1.9039E-05
16.16069,1.9025E-05
16.17076,1.9044E-05
16.18156,1.9029E-05
16.19065,1.9022E-05
16.20068,1.9045E-05
16.21085,1.9007E-05
16.22069,1.9039E-05
16.23069,1.9058E-05
16.24067,1.908E-05
16.25065,1.9105E-05
16.26132,1.9076E-05
16.27068,1.9049E-05
16.28064,1.9072E-05
16.29207,1.9063E-05
16.30068,1.9085E-05
16.31064,1.9126E-05
16.32094,1.909E-05
16.33068,1.9099E-05
16.34065,1.9076E-05
16.35063,1.9115E-05
16.36064,1.9101E-05
16.37082,1.9097E-05
16.38063,1.908E-05
16.39064,1.9102E-05
16.40192,1.9065E-05
16.41067,1.9104E-05
16.42068,1.9067E-05
16.43079,1.908E-05
16.44065,1.8936E-05
16.45064,1.9066E-05
16.46084,1.9102E-05
16.47069,1.9122E-05
16.48074,1.9114E-05
16.49063,1.9118E-05
16.50069,1.9108E-05
16.51113,1.9048E-05
16.52068,1.9046E-05
16.53069,1.9058E-05
16.542,1.9062E-05
16.55068,1.9055E-05
16.56068,1.9037E-05
16.57089,1.9012E-05
16.58064,1.9008E-05
16.59069,1.9038E-05
16.60063,1.8992E-05
16.61068,1.9077E-05
16.62088,1.9044E-05
16.63067,1.9006E-05
16.64068,1.8977E-05
16.65184,1.8987E-05
16.6607,1.9024E-05
16.67064,1.9008E-05
16.68078,1.8991E-05
16.69069,1.8968E-05
16.70063,1.8966E-05
16.71085,1.8981E-05
16.72065,1.8978E-05
16.73065,1.9022E-05
16.74067,1.8968E-05
16.75069,1.897E-05
16.76132,1.8896E-05
16.77069,1.9074E-05
16.78064,1.9064E-05
16.79204,1.8957E-05
16.80064,1.9017E-05
16.81063,1.9041E-05
16.82093,1.9011E-05
16.83069,1.9047E-05
16.84069,1.9029E-05
16.85067,1.9022E-05
16.86069,1.8971E-05
16.87069,1.9046E-05
16.88065,1.9061E-05
16.89069,1.9006E-05
16.90187,1.9015E-05
16.91064,1.9036E-05
16.92064,1.9077E-05
16.93078,1.9086E-05
16.94064,1.9042E-05
16.95069,1.9005E-05
16.96083,1.8996E-05
16.97069,1.8999E-05
16.98069,1.9033E-05
16.99067,1.902E-05
17.00065,1.9058E-05
17.0113,1.9024E-05
17.02069,1.9033E-05
17.03064,1.9037E-05
17.04205,1.8999E-05
17.05068,1.9002E-05
17.06068,1.911E-05
17.07093,1.8987E-05
17.08065,1.8979E-05
17.09094,1.9008E-05
17.10064,1.8998E-05
17.11065,1.9012E-05
17.12079,1.908E-05
17.13068,1.9036E-05
17.14064,1.901E-05
17.15187,1.9E-05
17.16069,1.9039E-05
17.17068,1.9051E-05
17.18073,1.9039E-05
17.19068,1.9011E-05
17.20069,1.9074E-05
17.21083,1.9029E-05
17.22065,1.8957E-05
17.23085,1.9054E-05
17.24063,1.9066E-05
17.25065,1.9094E-05
17.26128,1.9026E-05
17.27068,1.9079E-05
17.28064,1.9022E-05
17.292,1.9079E-05
17.30068,1.9124E-05
17.31064,1.9088E-05
17.32088,1.9069E-05
17.33069,1.9088E-05
17.34069,1.9009E-05
17.35067,1.9021E-05
17.36065,1.9112E-05
17.37093,1.9021E-05
17.38068,1.8983E-05
17.39068,1.9067E-05
17.40186,1.9055E-05
17.41068,1.9069E-05
17.42068,1.911E-05
17.4308,1.9056E-05
17.44069,1.9031E-05
17.45063,1.9044E-05
17.46085,1.8998E-05
17.47069,1.9017E-05
17.48068,1.9017E-05
17.49064,1.9099E-05
17.50069,1.9119E-05
17.51103,1.9085E-05
17.52068,1.9028E-05
17.53068,1.9035E-05
17.54196,1.9035E-05
17.55063,1.9066E-05
17.56069,1.9097E-05
17.57092,1.9046E-05
17.58064,1.9046E-05
17.59068,1.9049E-05
17.60063,1.9047E-05
17.61064,1.9072E-05
17.62079,1.9069E-05
17.63067,1.9104E-05
17.64068,1.8968E-05
17.65159,1.9142E-05
17.66069,1.899E-05
17.67068,1.8977E-05
17.68078,1.8957E-05
17.69068,1.9008E-05
17.70069,1.893E-05
17.71083,1.8961E-05
17.72068,1.9047E-05
17.7307,1.9093E-05
17.74068,1.9113E-05
17.75064,1.9065E-05
17.76126,1.9083E-05
17.77063,1.9126E-05
17.78069,1.9108E-05
17.79206,1.9122E-05
17.80063,1.9138E-05
17.81069,1.9077E-05
17.82086,1.9099E-05
17.83064,1.9125E-05
17.84068,1.898E-05
17.85067,1.8962E-05
17.86064,1.8954E-05
17.87068,1.901E-05
17.88068,1.9025E-05
17.89068,1.8988E-05
17.90156,1.8996E-05
17.91068,1.9035E-05
17.92065,1.9003E-05
17.93077,1.8964E-05
17.94069,1.8981E-05
17.95068,1.8983E-05
17.96084,1.8957E-05
17.97068,1.8968E-05
17.98069,1.9023E-05
17.99067,1.9052E-05
18.00064,1.8992E-05
18.01133,1.9008E-05
18.02064,1.9001E-05
18.03065,1.8989E-05
18.04199,1.8935E-05
18.05068,1.909E-05
18.0608,1.916E-05
18.07091,1.9167E-05
18.08068,1.9151E-05
18.09069,1.9165E-05
18.10063,1.9174E-05
18.11068,1.9181E-05
18.12086,1.9151E-05
18.13067,1.9167E-05
18.14064,1.9118E-05
18.15185,1.9174E-05
18.16063,1.9144E-05
18.17068,1.9137E-05
18.1808,1.9132E-05
18.19068,1.9148E-05
18.20069,1.9154E-05
18.21063,1.9167E-05
18.22068,1.9091E-05
18.23065,1.9098E-05
18.24063,1.9057E-05
18.25064,1.9094E-05
18.26131,1.9096E-05
18.27067,1.9149E-05
18.28068,1.914E-05
18.29204,1.9148E-05
18.30068,1.9134E-05
18.31069,1.9151E-05
18.32091,1.914E-05
18.33064,1.9119E-05
18.34068,1.915E-05
18.35064,1.9145E-05
18.36068,1.8989E-05
18.37064,1.9094E-05
18.38063,1.9117E-05
18.39069,1.9034E-05
18.40178,1.8984E-05
18.41068,1.9014E-05
18.42064,1.9047E-05
18.43155,1.9114E-05
18.44064,1.9073E-05
18.45069,1.9102E-05
18.46083,1.9047E-05
18.47068,1.9089E-05
18.48083,1.9098E-05
18.49067,1.9126E-05
18.50064,1.9102E-05
18.51106,1.9179E-05
18.52068,1.9061E-05
18.53065,1.9118E-05
18.54203,1.9117E-05
18.55068,1.9107E-05
18.56064,1.9124E-05
18.57088,1.9107E-05
18.58068,1.911E-05
18.59065,1.9136E-05
18.60063,1.9102E-05
18.61064,1.9102E-05
18.62075,1.9023E-05
18.63067,1.9061E-05
18.64064,1.9156E-05
18.65181,1.9084E-05
18.66067,1.9081E-05
18.67068,1.908E-05
18.68155,1.904E-05
18.69063,1.9016E-05
18.70069,1.9086E-05
18.71079,1.9182E-05
18.72069,1.9109E-05
18.73076,1.9102E-05
18.74068,1.9048E-05
18.75068,1.9059E-05
18.76133,1.9051E-05
18.77063,1.9132E-05
18.78064,1.9091E-05
18.79203,1.917E-05
18.80068,1.9101E-05
18.81069,1.9104E-05
18.82095,1.9111E-05
18.83068,1.908E-05
18.84068,1.9124E-05
18.85068,1.9147E-05
18.86064,1.9077E-05
18.87088,1.9092E-05
18.88063,1.908E-05
18.89068,1.9095E-05
18.90185,1.9117E-05
18.91067,1.9126E-05
18.92064,1.9138E-05
18.93159,1.913E-05
18.94063,1.9125E-05
18.95064,1.9069E-05
18.96083,1.914E-05
18.97064,1.9077E-05
18.98069,1.9089E-05
18.99067,1.9075E-05
19.00068,1.9069E-05
19.01131,1.9104E-05
19.02067,1.9066E-05
19.03068,1.909E-05
19.04207,1.908E-05
19.05068,1.9099E-05
19.06065,1.9104E-05
19.07091,1.9137E-05
19.08064,1.9121E-05
19.09068,1.9121E-05
19.10068,1.9135E-05
19.11068,1.9129E-05
19.12083,1.9167E-05
19.13067,1.9125E-05
19.14064,1.9151E-05
19.15181,1.9184E-05
19.16067,1.9121E-05
19.17068,1.9139E-05
19.18159,1.9104E-05
19.19063,1.9101E-05
19.20065,1.9129E-05
19.21078,1.9126E-05
19.22068,1.911E-05
19.23071,1.9107E-05
19.24067,1.9097E-05
19.25068,1.9127E-05
19.26126,1.9118E-05
19.27067,1.91E-05
19.28068,1.9099E-05
19.29203,1.9163E-05
19.30068,1.9091E-05
19.31069,1.9083E-05
19.32089,1.9121E-05
19.33069,1.9107E-05
19.34064,1.9085E-05
19.35064,1.9091E-05
19.36068,1.9105E-05
19.37079,1.9096E-05
19.38067,1.9063E-05
19.39064,1.9125E-05
19.40178,1.9147E-05
19.41063,1.9083E-05
19.42068,1.9091E-05
19.43081,1.9073E-05
19.44068,1.913E-05
19.45065,1.9085E-05
19.46079,1.9091E-05
19.47064,1.9136E-05
19.48065,1.9118E-05
19.49063,1.9085E-05
19.50068,1.912E-05
19.51106,1.9099E-05
19.52064,1.909E-05
19.53065,1.9105E-05
19.54198,1.9101E-05
19.55064,1.9099E-05
19.56068,1.9064E-05
19.57087,1.9104E-05
19.58068,1.9105E-05
19.59069,1.9145E-05
19.60063,1.9065E-05
19.61064,1.9091E-05
19.62081,1.9098E-05
19.63067,1.9091E-05
19.64064,1.9083E-05
19.6518,1.9083E-05
19.66067,1.9052E-05
19.67064,1.9139E-05
19.68159,1.9164E-05
19.69063,1.9118E-05
19.70064,1.9124E-05
19.71079,1.9132E-05
19.72068,1.9051E-05
19.7308,1.9044E-05
19.74067,1.9042E-05
