Setup title,"I/V-t Sampling_50s_dark_3V"
30.59069,2.0396E-05
30.60068,2.0344E-05
30.61152,2.0404E-05
30.62068,2.0331E-05
30.63092,2.0411E-05
30.64085,2.0414E-05
30.65065,2.0418E-05
30.66077,2.0416E-05
30.67068,2.0397E-05
30.68068,2.0407E-05
30.69116,2.0363E-05
30.70068,2.0407E-05
30.71068,2.0406E-05
30.72202,2.0391E-05
30.73064,2.0353E-05
30.74063,2.0349E-05
30.75082,2.0367E-05
30.76069,2.0366E-05
30.77069,2.0339E-05
30.78067,2.0369E-05
30.79068,2.0333E-05
30.80085,2.0378E-05
30.81068,2.0363E-05
30.82064,2.0362E-05
30.83173,2.0324E-05
30.84064,2.0318E-05
30.85064,2.0336E-05
30.86153,2.0346E-05
30.87068,2.034E-05
30.88063,2.0333E-05
30.89088,2.0363E-05
30.90068,2.0383E-05
30.91069,2.0321E-05
30.92063,2.0376E-05
30.93069,2.0361E-05
30.94113,2.0337E-05
30.95068,2.0328E-05
30.96068,2.0366E-05
30.97208,2.036E-05
30.98068,2.0376E-05
30.99068,2.0383E-05
31.00076,2.0355E-05
31.01068,2.0322E-05
31.02069,2.0336E-05
31.03063,2.034E-05
31.04064,2.0378E-05
31.05093,2.0358E-05
31.06068,2.0366E-05
31.07068,2.0328E-05
31.08169,2.0324E-05
31.09064,2.0344E-05
31.10068,2.0344E-05
31.11152,2.0303E-05
31.12064,2.0323E-05
31.13068,2.0306E-05
31.1409,2.0276E-05
31.15064,2.0307E-05
31.16065,2.0339E-05
31.17063,2.0298E-05
31.18069,2.0395E-05
31.19101,2.0391E-05
31.20064,2.0388E-05
31.21068,2.0379E-05
31.22203,2.0368E-05
31.23068,2.0363E-05
31.24068,2.0353E-05
31.25078,2.0292E-05
31.26065,2.0342E-05
31.27069,2.0385E-05
31.28067,2.0403E-05
31.29064,2.0377E-05
31.30088,2.0355E-05
31.31067,2.0349E-05
31.32069,2.0341E-05
31.3315,2.0342E-05
31.34068,2.0376E-05
31.35063,2.0298E-05
31.36153,2.0343E-05
31.37068,2.0355E-05
31.38063,2.0401E-05
31.3909,2.0416E-05
31.40073,2.0353E-05
31.41081,2.0344E-05
31.42063,2.0359E-05
31.43069,2.0333E-05
31.44092,2.0368E-05
31.45067,2.0394E-05
31.46068,2.0397E-05
31.47205,2.0396E-05
31.48068,2.0383E-05
31.49064,2.0365E-05
31.50078,2.0391E-05
31.51068,2.0432E-05
31.52069,2.0399E-05
31.53067,2.0365E-05
31.54069,2.0391E-05
31.55088,2.038E-05
31.56067,2.0402E-05
31.57065,2.0361E-05
31.5817,2.0377E-05
31.59064,2.0289E-05
31.60064,2.0306E-05
31.61151,2.029E-05
31.62064,2.0367E-05
31.63068,2.0305E-05
31.64088,2.0275E-05
31.65068,2.029E-05
31.66093,2.0381E-05
31.67067,2.0421E-05
31.68069,2.0399E-05
31.69118,2.0411E-05
31.70064,2.0407E-05
31.71064,2.0419E-05
31.72195,2.0372E-05
31.73064,2.035E-05
31.74068,2.0311E-05
31.75078,2.0299E-05
31.76065,2.042E-05
31.77065,2.0433E-05
31.78063,2.0402E-05
31.79068,2.0414E-05
31.80086,2.0394E-05
31.81063,2.039E-05
31.82069,2.0402E-05
31.83169,2.0344E-05
31.84068,2.0366E-05
31.85068,2.0377E-05
31.86218,2.041E-05
31.87068,2.0403E-05
31.88063,2.0379E-05
31.89088,2.0336E-05
31.90069,2.0399E-05
31.91084,2.0361E-05
31.92063,2.0386E-05
31.93064,2.0384E-05
31.94091,2.0373E-05
31.95063,2.0333E-05
31.96064,2.0354E-05
31.97204,2.0384E-05
31.98063,2.0416E-05
31.99068,2.0416E-05
32.00079,2.0371E-05
32.01064,2.0372E-05
32.02068,2.0328E-05
32.03067,2.0354E-05
32.04064,2.0338E-05
32.05093,2.0377E-05
32.06068,2.038E-05
32.07064,2.0321E-05
32.08147,2.0317E-05
32.09064,2.0273E-05
32.10064,2.0399E-05
32.11147,2.0402E-05
32.12064,2.0434E-05
32.13063,2.0365E-05
32.14081,2.0347E-05
32.15069,2.0391E-05
32.16069,2.0401E-05
32.17067,2.0319E-05
32.18064,2.0333E-05
32.19116,2.0305E-05
32.20068,2.0236E-05
32.21068,2.0253E-05
32.22208,2.0286E-05
32.23068,2.0271E-05
32.24064,2.0306E-05
32.25079,2.0281E-05
32.26065,2.0248E-05
32.27069,2.0227E-05
32.28067,2.0279E-05
32.29064,2.0255E-05
32.30093,2.0265E-05
32.31064,2.028E-05
32.32068,2.0261E-05
32.33166,2.0221E-05
32.34068,2.0345E-05
32.35068,2.0287E-05
32.36215,2.0314E-05
32.37068,2.0277E-05
32.38069,2.0288E-05
32.39079,2.0295E-05
32.40069,2.0295E-05
32.41069,2.0301E-05
32.42067,2.0334E-05
32.43064,2.0285E-05
32.44093,2.0351E-05
32.45064,2.0331E-05
32.46063,2.0308E-05
32.47229,2.0284E-05
32.48068,2.033E-05
32.49068,2.0313E-05
32.50079,2.0334E-05
32.51069,2.029E-05
32.52069,2.03E-05
32.53067,2.0249E-05
32.54069,2.0259E-05
32.55093,2.0256E-05
32.56068,2.0293E-05
32.57068,2.0261E-05
32.58147,2.0292E-05
32.59064,2.0284E-05
32.60064,2.0336E-05
32.61155,2.0328E-05
32.62068,2.0306E-05
32.63079,2.0297E-05
32.64089,2.0325E-05
32.65065,2.0314E-05
32.66069,2.0335E-05
32.67069,2.0337E-05
32.68065,2.0347E-05
32.69113,2.0352E-05
32.70064,2.0385E-05
32.71064,2.0327E-05
32.72201,2.0333E-05
32.73068,2.0331E-05
32.74068,2.0337E-05
32.75079,2.0351E-05
32.76069,2.0311E-05
32.77069,2.032E-05
32.78063,2.0334E-05
32.79069,2.0344E-05
32.8009,2.0364E-05
32.81067,2.0322E-05
32.82065,2.0375E-05
32.8317,2.0349E-05
32.84064,2.0354E-05
32.85068,2.0298E-05
32.86152,2.0298E-05
32.87068,2.0327E-05
32.88063,2.0325E-05
32.89089,2.0354E-05
32.90065,2.0363E-05
32.91068,2.0352E-05
32.92064,2.0379E-05
32.93068,2.0342E-05
32.94116,2.035E-05
32.95064,2.0336E-05
32.96064,2.0367E-05
32.97228,2.0379E-05
32.98068,2.0359E-05
32.99068,2.0325E-05
33.00077,2.0396E-05
33.01069,2.0328E-05
33.02069,2.0334E-05
33.03063,2.0362E-05
33.04069,2.0346E-05
33.05091,2.0328E-05
33.06063,2.0316E-05
33.07065,2.034E-05
33.08165,2.0372E-05
33.09068,2.0353E-05
33.10064,2.0373E-05
33.11149,2.0324E-05
33.12068,2.032E-05
33.13064,2.03E-05
33.14085,2.0341E-05
33.15069,2.0363E-05
33.16064,2.0364E-05
33.17068,2.0366E-05
33.18068,2.0374E-05
33.19114,2.0356E-05
33.20068,2.0394E-05
33.21068,2.0374E-05
33.22204,2.0386E-05
33.23064,2.0379E-05
33.24064,2.0388E-05
33.25082,2.0369E-05
33.26068,2.042E-05
33.27069,2.0394E-05
33.28067,2.0403E-05
33.29065,2.0392E-05
33.30079,2.0393E-05
33.31068,2.038E-05
33.32064,2.04E-05
33.33163,2.0344E-05
33.34068,2.0438E-05
33.35064,2.0431E-05
33.36151,2.0424E-05
33.37068,2.0406E-05
33.38088,2.0407E-05
33.39085,2.0399E-05
33.40069,2.0372E-05
33.41069,2.0364E-05
33.42063,2.0379E-05
33.43069,2.0347E-05
33.44115,2.0385E-05
33.45064,2.0358E-05
33.46068,2.0331E-05
33.47231,2.0369E-05
33.48064,2.0389E-05
33.49068,2.0397E-05
33.50079,2.0395E-05
33.51069,2.0366E-05
33.52069,2.039E-05
33.53067,2.0372E-05
33.54065,2.0363E-05
33.5508,2.0374E-05
33.56064,2.0378E-05
33.57064,2.0352E-05
33.58169,2.0366E-05
33.59068,2.0344E-05
33.60064,2.0369E-05
33.61152,2.0382E-05
33.62064,2.0369E-05
33.63067,2.0373E-05
33.64085,2.0361E-05
33.65069,2.035E-05
33.66068,2.0377E-05
33.67064,2.0353E-05
33.68068,2.0358E-05
33.69092,2.036E-05
33.70064,2.0372E-05
33.71063,2.0359E-05
33.72206,2.0344E-05
33.73064,2.0383E-05
33.74068,2.0402E-05
33.75079,2.0377E-05
33.76065,2.0354E-05
33.77069,2.0382E-05
33.78067,2.0397E-05
33.79069,2.037E-05
33.80093,2.0402E-05
33.81068,2.0376E-05
33.82068,2.0361E-05
33.8316,2.0381E-05
33.84068,2.0386E-05
33.85092,2.0435E-05
33.86152,2.044E-05
33.87064,2.0377E-05
33.88068,2.0407E-05
33.89089,2.0381E-05
33.90069,2.0419E-05
33.91065,2.0402E-05
33.92063,2.0381E-05
33.93064,2.0389E-05
33.94085,2.0402E-05
33.95067,2.0382E-05
33.96064,2.0398E-05
33.97225,2.0419E-05
33.98068,2.0419E-05
33.99064,2.0399E-05
34.00086,2.0419E-05
34.01068,2.044E-05
34.02069,2.0441E-05
34.03067,2.0453E-05
34.04064,2.0449E-05
34.05086,2.0478E-05
34.06062,2.0438E-05
34.07064,2.0403E-05
34.08169,2.0415E-05
34.09063,2.0402E-05
34.10069,2.0426E-05
34.11218,2.0426E-05
34.12064,2.0439E-05
34.13068,2.0439E-05
34.14085,2.0418E-05
34.15068,2.0454E-05
34.16065,2.042E-05
34.17067,2.0444E-05
34.18064,2.0419E-05
34.19086,2.0413E-05
34.20069,2.0444E-05
34.21068,2.0443E-05
34.22205,2.0418E-05
34.23068,2.0374E-05
34.24068,2.0421E-05
34.25079,2.0395E-05
34.26065,2.041E-05
34.27069,2.0435E-05
34.28067,2.0383E-05
34.29069,2.0404E-05
34.30091,2.0433E-05
34.31067,2.0399E-05
34.32065,2.0438E-05
34.33176,2.0414E-05
34.34068,2.0426E-05
34.35068,2.0408E-05
34.36152,2.0363E-05
34.37068,2.0402E-05
34.38068,2.0432E-05
34.3909,2.046E-05
34.40069,2.0386E-05
34.41069,2.0369E-05
34.42063,2.0362E-05
34.43069,2.0315E-05
34.4412,2.0356E-05
34.45068,2.0317E-05
34.46068,2.0396E-05
34.47204,2.0377E-05
34.48068,2.0342E-05
34.49068,2.0349E-05
34.50082,2.0391E-05
34.51069,2.0417E-05
34.52065,2.0413E-05
34.53067,2.0347E-05
34.54069,2.0336E-05
34.55088,2.0329E-05
34.56067,2.0372E-05
34.57065,2.034E-05
34.58175,2.033E-05
34.59068,2.0317E-05
34.60064,2.0304E-05
34.61219,2.0324E-05
34.62064,2.0348E-05
34.63068,2.0331E-05
34.6409,2.0307E-05
34.65068,2.0285E-05
34.66068,2.0281E-05
34.67064,2.0295E-05
34.68069,2.0293E-05
34.69093,2.0315E-05
34.70068,2.0352E-05
34.71068,2.0308E-05
34.72196,2.0289E-05
34.73068,2.0295E-05
34.74064,2.03E-05
34.75083,2.0331E-05
34.76069,2.0295E-05
34.77069,2.0309E-05
34.78063,2.0311E-05
34.79069,2.0286E-05
34.80069,2.0303E-05
34.81065,2.0281E-05
34.82069,2.027E-05
34.83166,2.0279E-05
34.84068,2.0283E-05
34.85064,2.0305E-05
34.86147,2.0304E-05
34.87069,2.0306E-05
34.88069,2.0309E-05
34.89086,2.0303E-05
34.90064,2.0364E-05
34.91069,2.0325E-05
34.92067,2.0358E-05
34.93069,2.035E-05
34.9409,2.034E-05
34.95068,2.0309E-05
34.96067,2.0317E-05
34.97203,2.0273E-05
34.98064,2.0316E-05
34.99068,2.0316E-05
35.00086,2.0285E-05
35.01065,2.0303E-05
35.02069,2.0284E-05
35.03063,2.0321E-05
35.04064,2.0309E-05
35.05089,2.0314E-05
35.06068,2.0333E-05
35.07068,2.028E-05
35.08164,2.0309E-05
35.09068,2.0319E-05
35.10067,2.0283E-05
35.1122,2.028E-05
35.12068,2.0346E-05
35.13069,2.0293E-05
35.14087,2.0319E-05
35.15068,2.0289E-05
35.16065,2.0309E-05
35.17063,2.0323E-05
35.18069,2.0319E-05
35.19122,2.0333E-05
35.20068,2.0345E-05
35.21064,2.0328E-05
35.22205,2.029E-05
35.23068,2.0329E-05
35.24064,2.034E-05
35.25086,2.031E-05
35.26065,2.0319E-05
35.27065,2.0287E-05
35.28067,2.0319E-05
35.29069,2.0328E-05
35.30072,2.0378E-05
35.31067,2.035E-05
35.32069,2.0342E-05
35.33146,2.0332E-05
35.34068,2.0354E-05
35.35068,2.0331E-05
35.36146,2.0314E-05
35.37064,2.0352E-05
35.38068,2.0362E-05
35.39088,2.0357E-05
35.40069,2.0347E-05
35.41065,2.0374E-05
35.42063,2.037E-05
35.43065,2.0374E-05
35.44092,2.0396E-05
35.45068,2.0367E-05
35.46069,2.0396E-05
35.47198,2.0375E-05
35.48064,2.0359E-05
35.49068,2.0355E-05
35.5008,2.0386E-05
35.51068,2.0366E-05
35.52069,2.0394E-05
35.53067,2.0344E-05
35.54064,2.0354E-05
35.55092,2.0408E-05
35.56063,2.0405E-05
35.57068,2.0438E-05
35.58143,2.0391E-05
35.59068,2.0394E-05
35.60069,2.0423E-05
35.61149,2.0421E-05
35.62068,2.039E-05
35.63064,2.0412E-05
35.64089,2.0383E-05
35.65064,2.0382E-05
35.66069,2.0407E-05
35.67067,2.0414E-05
35.68068,2.0396E-05
35.69085,2.0402E-05
35.70064,2.0426E-05
35.71068,2.041E-05
35.722,2.0402E-05
35.73064,2.043E-05
35.74064,2.0381E-05
35.75086,2.0429E-05
35.76069,2.0435E-05
35.77065,2.0459E-05
35.78067,2.0459E-05
35.79064,2.0451E-05
35.80081,2.0409E-05
35.81063,2.041E-05
35.82065,2.0419E-05
35.83175,2.0409E-05
35.84064,2.0426E-05
35.85068,2.0426E-05
35.86151,2.0401E-05
35.87064,2.0415E-05
35.88064,2.0396E-05
35.89085,2.0409E-05
35.90064,2.0434E-05
35.91069,2.0388E-05
35.92067,2.0356E-05
35.93069,2.0414E-05
35.94086,2.0419E-05
35.95069,2.047E-05
35.96069,2.045E-05
35.97206,2.0463E-05
35.98068,2.048E-05
35.99068,2.0473E-05
36.00086,2.046E-05
36.01065,2.0448E-05
36.02065,2.0451E-05
36.03067,2.0465E-05
36.04064,2.0459E-05
36.05082,2.0468E-05
36.06067,2.0462E-05
36.07069,2.0477E-05
36.0817,2.0419E-05
36.09068,2.0446E-05
36.10068,2.0463E-05
36.11157,2.0441E-05
36.12064,2.0442E-05
36.13068,2.0417E-05
36.14089,2.0425E-05
36.15065,2.0441E-05
36.16077,2.0443E-05
36.17063,2.0421E-05
36.18064,2.0406E-05
36.19091,2.0458E-05
36.20069,2.0451E-05
36.21065,2.042E-05
36.22202,2.0374E-05
36.23068,2.0394E-05
36.24068,2.0441E-05
36.25078,2.0394E-05
36.26069,2.0396E-05
36.27065,2.0418E-05
36.28063,2.0388E-05
36.29064,2.044E-05
36.30087,2.0453E-05
36.31064,2.039E-05
36.32064,2.0415E-05
36.33167,2.0422E-05
36.34068,2.0399E-05
36.35064,2.0404E-05
36.36159,2.0389E-05
36.37068,2.0407E-05
36.38068,2.0416E-05
36.39085,2.0441E-05
36.40069,2.039E-05
36.41069,2.0383E-05
36.42067,2.0359E-05
36.43069,2.0372E-05
36.44114,2.0376E-05
36.45068,2.0361E-05
36.46068,2.0352E-05
36.47204,2.0345E-05
36.48068,2.039E-05
36.49068,2.041E-05
36.50086,2.038E-05
36.51069,2.0413E-05
36.52069,2.0422E-05
36.53067,2.0343E-05
36.54069,2.0379E-05
36.55083,2.0407E-05
36.56067,2.0415E-05
36.57069,2.0404E-05
36.58143,2.0395E-05
36.59068,2.0391E-05
36.60064,2.0383E-05
36.61221,2.0413E-05
36.62068,2.041E-05
36.63068,2.039E-05
36.6409,2.0363E-05
36.65073,2.0392E-05
36.66069,2.0369E-05
36.67067,2.0389E-05
36.68065,2.0341E-05
36.69102,2.0345E-05
36.70069,2.04E-05
36.71063,2.045E-05
36.72204,2.0432E-05
36.73068,2.0394E-05
36.74068,2.0385E-05
36.75086,2.0369E-05
36.76064,2.0347E-05
36.77065,2.0372E-05
36.78063,2.039E-05
36.79064,2.0407E-05
36.80083,2.0363E-05
36.81067,2.038E-05
36.82069,2.0382E-05
36.83146,2.0396E-05
36.84065,2.0376E-05
36.85069,2.0429E-05
36.8622,2.0401E-05
36.87068,2.0424E-05
36.88063,2.0469E-05
36.89085,2.0426E-05
36.90064,2.0429E-05
36.91065,2.0413E-05
36.92067,2.0431E-05
36.93069,2.0399E-05
36.94113,2.044E-05
36.95068,2.044E-05
36.96068,2.0467E-05
36.97226,2.0474E-05
36.98068,2.0433E-05
36.99064,2.0462E-05
37.00082,2.0459E-05
37.01069,2.039E-05
37.02065,2.0416E-05
37.03067,2.0399E-05
37.04069,2.0421E-05
37.05093,2.0459E-05
37.06068,2.0411E-05
37.07068,2.0444E-05
37.08166,2.0432E-05
37.09068,2.0436E-05
37.10064,2.04E-05
37.11219,2.0429E-05
37.12068,2.0405E-05
37.13068,2.0413E-05
37.14089,2.0425E-05
37.15069,2.0448E-05
37.16069,2.0438E-05
37.17067,2.0422E-05
37.18069,2.0405E-05
37.19089,2.0413E-05
37.20064,2.0418E-05
37.21068,2.0407E-05
37.22199,2.0404E-05
37.23064,2.04E-05
37.24068,2.0361E-05
37.25086,2.041E-05
37.26065,2.0404E-05
37.27065,2.038E-05
37.28067,2.0415E-05
37.29069,2.0413E-05
37.30088,2.0391E-05
37.31068,2.0426E-05
37.32069,2.0381E-05
37.33144,2.0392E-05
37.34069,2.0422E-05
37.35069,2.0447E-05
37.36152,2.0431E-05
37.37068,2.038E-05
37.38064,2.0366E-05
37.3909,2.0383E-05
37.40069,2.0388E-05
37.41069,2.0365E-05
37.42063,2.0334E-05
37.43065,2.0373E-05
37.44083,2.0361E-05
37.45069,2.0389E-05
37.46064,2.0375E-05
37.47201,2.0375E-05
37.48068,2.0409E-05
37.49064,2.0391E-05
37.50086,2.0379E-05
37.51069,2.038E-05
37.52069,2.0385E-05
37.53067,2.0369E-05
37.54069,2.0391E-05
37.55093,2.0401E-05
37.56068,2.0372E-05
37.57064,2.0378E-05
37.58167,2.0344E-05
37.59064,2.0412E-05
37.60068,2.0412E-05
37.61219,2.0395E-05
37.62068,2.036E-05
37.63068,2.0347E-05
37.64089,2.0391E-05
37.65068,2.0398E-05
37.66068,2.0339E-05
37.67064,2.0353E-05
37.68068,2.0374E-05
37.69124,2.0361E-05
37.70068,2.0356E-05
37.71063,2.0381E-05
37.722,2.04E-05
37.73068,2.0366E-05
37.74068,2.0388E-05
37.75082,2.0419E-05
37.76063,2.0355E-05
37.77091,2.0363E-05
37.78063,2.037E-05
37.79069,2.0379E-05
37.80067,2.0351E-05
37.81068,2.0382E-05
37.82064,2.0325E-05
37.83173,2.0361E-05
37.84068,2.0344E-05
37.85068,2.0388E-05
37.86221,2.037E-05
37.87068,2.0397E-05
37.88068,2.0374E-05
37.89085,2.0391E-05
37.90065,2.0377E-05
37.91069,2.0354E-05
37.92067,2.0344E-05
37.93069,2.0357E-05
37.94085,2.0351E-05
37.95068,2.0361E-05
37.96063,2.0325E-05
37.97208,2.0351E-05
37.98068,2.0332E-05
37.99063,2.0375E-05
38.00086,2.0358E-05
38.01069,2.0364E-05
38.02069,2.0335E-05
38.03063,2.0345E-05
38.04065,2.0328E-05
38.05084,2.0407E-05
38.06067,2.0365E-05
38.07069,2.0372E-05
38.08163,2.0272E-05
38.09064,2.0306E-05
38.10068,2.0329E-05
38.11218,2.0246E-05
38.12068,2.0273E-05
38.13092,2.0248E-05
38.14089,2.0239E-05
38.15068,2.0225E-05
38.16085,2.0283E-05
38.17068,2.0238E-05
38.18068,2.0234E-05
38.19084,2.0276E-05
38.20068,2.0296E-05
38.21069,2.0281E-05
38.22196,2.027E-05
38.23064,2.0264E-05
38.24065,2.0281E-05
38.25086,2.0283E-05
38.26068,2.0277E-05
38.27069,2.0285E-05
38.28067,2.0275E-05
38.29069,2.0292E-05
38.30091,2.0287E-05
38.31068,2.0264E-05
38.32064,2.026E-05
38.33142,2.0314E-05
38.34064,2.0259E-05
38.35068,2.0259E-05
38.36146,2.0258E-05
38.37069,2.0276E-05
38.38085,2.0301E-05
38.39088,2.0307E-05
38.40065,2.027E-05
38.41091,2.0279E-05
38.42063,2.0397E-05
38.43064,2.0366E-05
38.44109,2.0369E-05
38.45064,2.036E-05
38.46068,2.0336E-05
38.47204,2.0369E-05
38.48064,2.0351E-05
38.49068,2.0348E-05
38.50086,2.0251E-05
38.51069,2.0226E-05
38.52069,2.0243E-05
38.53067,2.0224E-05
38.54069,2.0232E-05
38.55087,2.0199E-05
38.56067,2.0231E-05
38.57065,2.0328E-05
38.58163,2.0344E-05
38.59064,2.0338E-05
38.60068,2.0335E-05
38.61219,2.0355E-05
38.62068,2.0309E-05
38.63064,2.0299E-05
38.64089,2.0281E-05
38.65064,2.0221E-05
38.66089,2.0277E-05
38.67067,2.0236E-05
38.68065,2.0229E-05
38.69088,2.0232E-05
38.70068,2.0221E-05
38.71064,2.0227E-05
38.72204,2.0266E-05
38.73068,2.0261E-05
38.74064,2.0216E-05
38.75086,2.0237E-05
38.76064,2.0245E-05
38.77069,2.0227E-05
38.78067,2.024E-05
38.79069,2.0254E-05
38.80085,2.0232E-05
38.81063,2.0284E-05
38.82069,2.0285E-05
38.83162,2.0245E-05
38.84068,2.0281E-05
38.85068,2.0247E-05
38.86219,2.0279E-05
38.87068,2.0276E-05
38.88065,2.0258E-05
38.89084,2.0275E-05
38.90064,2.0293E-05
38.91069,2.0295E-05
38.92067,2.0298E-05
38.93069,2.0263E-05
38.94106,2.0299E-05
38.95068,2.0311E-05
38.96068,2.0326E-05
38.97199,2.0326E-05
38.98068,2.0307E-05
38.99068,2.0282E-05
39.00086,2.0275E-05
39.01065,2.0243E-05
39.02065,2.0284E-05
39.03067,2.0251E-05
39.04069,2.0265E-05
39.05092,2.0309E-05
39.06068,2.0303E-05
39.07068,2.0268E-05
39.08164,2.0276E-05
39.09068,2.0301E-05
39.10068,2.0271E-05
39.11219,2.0284E-05
39.12068,2.0287E-05
39.13068,2.0315E-05
39.14089,2.0297E-05
39.15065,2.0281E-05
39.16069,2.0317E-05
39.17063,2.0301E-05
39.18064,2.0296E-05
39.19113,2.0259E-05
39.20068,2.0249E-05
39.21064,2.0268E-05
39.222,2.0251E-05
39.23064,2.0263E-05
39.24068,2.0249E-05
39.25086,2.0249E-05
39.26064,2.0253E-05
39.27069,2.025E-05
39.28063,2.0262E-05
39.29069,2.0275E-05
39.30089,2.0314E-05
39.31064,2.0399E-05
39.32068,2.0401E-05
39.33143,2.041E-05
39.34064,2.0393E-05
39.35068,2.0412E-05
39.36219,2.0407E-05
39.37068,2.0429E-05
39.38068,2.0396E-05
39.39086,2.0407E-05
39.40068,2.042E-05
39.41065,2.0418E-05
39.42063,2.0435E-05
39.43069,2.0452E-05
39.44116,2.0413E-05
39.45068,2.0245E-05
39.46064,2.0301E-05
39.472,2.0359E-05
39.48068,2.0351E-05
39.49068,2.0365E-05
39.50082,2.0298E-05
39.51065,2.035E-05
39.52069,2.0382E-05
39.53067,2.0399E-05
39.54069,2.0404E-05
39.55093,2.0408E-05
39.56068,2.0366E-05
39.57068,2.0274E-05
39.58168,2.0287E-05
39.59068,2.0297E-05
39.60068,2.0415E-05
39.61151,2.0359E-05
39.62064,2.0311E-05
39.63064,2.0358E-05
39.64086,2.0345E-05
39.65069,2.0315E-05
39.66069,2.0426E-05
39.67067,2.0268E-05
39.68069,2.039E-05
39.69087,2.0435E-05
39.70069,2.0419E-05
39.71068,2.0494E-05
39.72224,2.0487E-05
39.73068,2.0411E-05
39.74068,2.0468E-05
39.75086,2.0486E-05
39.76069,2.028E-05
39.77069,2.0389E-05
39.78067,2.0473E-05
39.79069,2.0442E-05
39.80089,2.0378E-05
39.81064,2.0405E-05
39.82068,2.0323E-05
39.83135,2.0341E-05
39.84068,2.0393E-05
39.85067,2.0423E-05
39.86219,2.0409E-05
39.87069,2.0372E-05
39.88063,2.0387E-05
39.89088,2.0399E-05
39.90064,2.0218E-05
39.91069,2.0358E-05
39.92067,2.034E-05
39.93064,2.0355E-05
39.94082,2.0282E-05
39.95064,2.034E-05
39.96064,2.033E-05
39.97197,2.032E-05
39.98068,2.0289E-05
39.99067,2.0317E-05
40.00086,2.0358E-05
40.01065,2.0318E-05
40.02069,2.0308E-05
40.03063,2.0343E-05
40.04069,2.0323E-05
40.05092,2.0336E-05
40.06063,2.0284E-05
40.07064,2.0281E-05
40.0814,2.0302E-05
40.09064,2.0318E-05
40.10068,2.0262E-05
40.11214,2.0317E-05
40.12064,2.0336E-05
40.13069,2.0342E-05
40.14086,2.031E-05
40.15068,2.0288E-05
40.16065,2.0276E-05
40.17063,2.0311E-05
40.18068,2.0233E-05
40.19086,2.0287E-05
40.20068,2.029E-05
40.21064,2.0342E-05
40.22196,2.0343E-05
40.23068,2.0353E-05
40.24068,2.0363E-05
40.25086,2.0347E-05
40.26069,2.0359E-05
40.27069,2.0388E-05
40.28067,2.0333E-05
40.29068,2.0372E-05
40.30092,2.0364E-05
40.31068,2.0344E-05
40.32069,2.0373E-05
40.33141,2.0361E-05
40.34068,2.039E-05
40.35069,2.0321E-05
40.36219,2.0276E-05
40.37069,2.0268E-05
40.38065,2.0215E-05
40.39084,2.0315E-05
40.40069,2.0355E-05
40.41069,2.0208E-05
40.42067,2.022E-05
40.43064,2.0273E-05
40.44112,2.0268E-05
40.45068,2.0255E-05
40.46068,2.0233E-05
40.47201,2.0229E-05
40.48064,2.0281E-05
40.49064,2.0279E-05
40.50086,2.0308E-05
40.51069,2.032E-05
40.52065,2.0287E-05
40.53067,2.0328E-05
40.54069,2.03E-05
40.55088,2.0288E-05
40.56068,2.025E-05
40.57064,2.0333E-05
40.58162,2.0298E-05
40.59064,2.0325E-05
40.60068,2.0331E-05
40.61219,2.0328E-05
40.62068,2.032E-05
40.63068,2.0333E-05
40.64087,2.0285E-05
40.65064,2.0315E-05
40.66069,2.0281E-05
40.67067,2.0313E-05
40.68065,2.0261E-05
40.69085,2.0273E-05
40.70068,2.024E-05
40.71063,2.0258E-05
40.722,2.0294E-05
40.73069,2.0265E-05
40.74064,2.0216E-05
40.75086,2.0237E-05
40.76064,2.0207E-05
40.77078,2.0335E-05
40.78064,2.0313E-05
40.79064,2.0363E-05
40.80069,2.0336E-05
40.81064,2.0328E-05
40.82068,2.0331E-05
40.83141,2.035E-05
40.84064,2.0377E-05
40.85064,2.0341E-05
40.86219,2.0384E-05
40.87064,2.027E-05
40.88069,2.0235E-05
40.89086,2.0279E-05
40.90068,2.0254E-05
40.91069,2.0263E-05
40.92063,2.0211E-05
40.93069,2.0235E-05
40.94086,2.0235E-05
40.95068,2.0358E-05
40.96068,2.0313E-05
40.97196,2.0372E-05
40.98068,2.0392E-05
40.99068,2.0391E-05
41.00086,2.0388E-05
41.01065,2.0374E-05
41.02093,2.0363E-05
41.03068,2.0417E-05
41.04069,2.0331E-05
41.05075,2.0366E-05
41.06067,2.0353E-05
41.07069,2.0402E-05
41.08137,2.037E-05
41.09068,2.0346E-05
41.10064,2.0369E-05
41.11219,2.0358E-05
41.12068,2.0384E-05
41.13064,2.0412E-05
41.14086,2.0358E-05
41.15069,2.0365E-05
41.16069,2.0332E-05
41.17067,2.0377E-05
41.18064,2.0393E-05
41.19081,2.0428E-05
41.20064,2.0393E-05
41.21064,2.0302E-05
41.222,2.0324E-05
41.23064,2.0291E-05
41.24068,2.0249E-05
41.25086,2.0292E-05
41.26069,2.0257E-05
41.27065,2.0257E-05
41.28063,2.0263E-05
41.29069,2.0282E-05
41.30076,2.0248E-05
41.31067,2.0239E-05
41.32069,2.0261E-05
41.33161,2.0267E-05
41.34068,2.0234E-05
41.35064,2.0209E-05
41.36214,2.0224E-05
41.37064,2.0235E-05
41.38069,2.023E-05
41.39084,2.027E-05
41.40068,2.0253E-05
41.41069,2.025E-05
