VBias,C
0.25,4.19181E-10
0.24,4.18499E-10
0.23,4.18129E-10
0.22,4.17876E-10
0.21,4.1737E-10
0.2,4.16786E-10
0.19,4.15545E-10
0.18,4.14941E-10
0.17,4.13899E-10
0.16,4.13574E-10
0.15,4.13462E-10
0.14,4.11978E-10
0.13,4.11219E-10
0.12,4.10163E-10
0.11,4.09238E-10
0.1,4.07711E-10
0.09,4.06709E-10
0.08,4.05799E-10
0.07,4.04824E-10
0.06,4.03278E-10
0.05,4.01198E-10
0.04,3.99452E-10
0.03,3.98956E-10
0.02,3.96977E-10
0.01,3.951E-10
0,3.93078E-10
-0.01,3.90693E-10
-0.02,3.88776E-10
-0.03,3.8625E-10
-0.04,3.84515E-10
-0.05,3.82179E-10
-0.06,3.79709E-10
-0.07,3.76228E-10
-0.08,3.7364E-10
-0.09,3.70882E-10
-0.1,3.6776E-10
-0.11,3.6541E-10
-0.12,3.61107E-10
-0.13,3.58092E-10
-0.14,3.54491E-10
-0.15,3.51161E-10
-0.16,3.4712E-10
-0.17,3.44284E-10
-0.18,3.40663E-10
-0.19,3.36479E-10
-0.2,3.32539E-10
-0.21,3.28866E-10
-0.22,3.25334E-10
-0.23,3.21912E-10
-0.24,3.17698E-10
-0.25,3.13272E-10
-0.26,3.10343E-10
-0.27,3.06689E-10
-0.28,3.03442E-10
-0.29,2.99836E-10
-0.3,2.96832E-10
-0.31,2.93033E-10
-0.32,2.90145E-10
-0.33,2.86858E-10
-0.34,2.84224E-10
-0.35,2.81178E-10
-0.36,2.7814E-10
-0.37,2.75208E-10
-0.38,2.72322E-10
-0.39,2.70168E-10
-0.4,2.67911E-10
-0.41,2.65302E-10
-0.42,2.63373E-10
-0.43,2.60997E-10
-0.44,2.57598E-10
-0.45,2.56091E-10
-0.46,2.53636E-10
-0.47,2.52048E-10
-0.48,2.4998E-10
-0.49,2.47746E-10
-0.5,2.46231E-10
-0.51,2.44342E-10
-0.52,2.41708E-10
-0.53,2.39424E-10
-0.54,2.38638E-10
-0.55,2.36812E-10
-0.56,2.34868E-10
-0.57,2.33609E-10
-0.58,2.31872E-10
-0.59,2.29744E-10
-0.6,2.28069E-10
-0.61,2.27559E-10
-0.62,2.26211E-10
-0.63,2.24323E-10
-0.64,2.22581E-10
-0.65,2.2208E-10
-0.66,2.20751E-10
-0.67,2.1976E-10
-0.68,2.17686E-10
-0.69,2.1702E-10
-0.7,2.16039E-10
-0.71,2.1482E-10
-0.72,2.13774E-10
-0.73,2.13172E-10
-0.74,2.11667E-10
-0.75,2.10696E-10
-0.76,2.09598E-10
-0.77,2.08947E-10
